"Matching.Attribute","Matching.Attribute.1","name","nms.score.avg","nms.score.EE","nms.score.RE","selected","shared name"
"PBDC1","PBDC1","PBDC1","0.001971751442649647","2.46062992125984E-4","0.00369743989317331","false","PBDC1"
"ARMCX3","ARMCX3","ARMCX3","0.005121909457997424","4.92125984251968E-4","0.00975169293174288","false","ARMCX3"
"FGF9","FGF9","FGF9","0.0020974211283680583","6.76673228346457E-4","0.00351816902838966","false","FGF9"
"FLT1","FLT1","FLT1","4.4721372820385953E-4","6.76673228346457E-4","2.17754228061262E-4","false","FLT1"
"RGCC","RGCC","RGCC","2.46062992125984E-4","4.92125984251968E-4","0.0","false","RGCC"
"INTS6","INTS6","INTS6","1.08877114030631E-4","0.0","2.17754228061262E-4","false","INTS6"
"SLC38A7","SLC38A7","SLC38A7","0.002064025064696891","4.30610236220472E-4","0.00369743989317331","false","SLC38A7"
"CRISPLD2","CRISPLD2","CRISPLD2","3.62923713435436E-4","0.0","7.25847426870872E-4","false","CRISPLD2"
"ABCC1","ABCC1","ABCC1","0.00876108897057928","0.00748014603866736","0.0100420319024912","false","ABCC1"
"CLCN7","CLCN7","CLCN7","1.08877114030631E-4","0.0","2.17754228061262E-4","false","CLCN7"
"PIEZO1","PIEZO1","PIEZO1","0.004438206858789141","0.00865865948951702","2.17754228061262E-4","false","PIEZO1"
"USP31","USP31","USP31","4.718008274660665E-4","0.0","9.43601654932133E-4","false","USP31"
"RAB11A","RAB11A","RAB11A","0.00601481901033085","0.0120296380206617","0.0","false","RAB11A"
"BLOC1S6","BLOC1S6","BLOC1S6","0.01027657188334498","0.0203353895386287","2.17754228061262E-4","false","BLOC1S6"
"POP1","POP1","POP1","2.62666484109371E-4","3.0757874015748E-4","2.17754228061262E-4","false","POP1"
"PPP2CB","PPP2CB","PPP2CB","0.0042795603695847855","0.00834136651110831","2.17754228061262E-4","false","PPP2CB"
"ASAH1","ASAH1","ASAH1","0.0035518514640474966","0.00666819447197247","4.35508456122523E-4","false","ASAH1"
"TIMM44","TIMM44","TIMM44","0.01471950391633645","0.0","0.0294390078326729","false","TIMM44"
"MEIS3","MEIS3","MEIS3","5.78228831545672E-4","4.30610236220472E-4","7.25847426870872E-4","false","MEIS3"
"GRWD1","GRWD1","GRWD1","0.00991748252012505","0.0120296380206617","0.0078053270195884","false","GRWD1"
"GSK3A","GSK3A","GSK3A","5.394873502511035E-4","8.61220472440945E-4","2.17754228061262E-4","false","GSK3A"
"SIPA1L3","SIPA1L3","SIPA1L3","1.08877114030631E-4","0.0","2.17754228061262E-4","false","SIPA1L3"
"CDK6","CDK6","CDK6","6.594334589373251E-4","7.38188976377953E-4","5.80677941496697E-4","false","CDK6"
"GSDME","GSDME","GSDME","0.0017783748419747726","0.00290348699976576","6.53262684183785E-4","false","GSDME"
"STX1A","STX1A","STX1A","0.0021837617015072913","0.00364167597614371","7.25847426870872E-4","false","STX1A"
"PDAP1","PDAP1","PDAP1","5.5609084223449E-4","6.76673228346457E-4","4.35508456122523E-4","false","PDAP1"
"EIF3B","EIF3B","EIF3B","0.005433466538845731","6.15157480314961E-4","0.0102517755973765","false","EIF3B"
"IMPDH1","IMPDH1","IMPDH1","9.393397124558261E-4","0.00166092519685039","2.17754228061262E-4","false","IMPDH1"
"PSMA2","PSMA2","PSMA2","1.7039286206212698E-4","1.23031496062992E-4","2.17754228061262E-4","false","PSMA2"
"URGCP","URGCP","URGCP","0.00674525062901168","0.00834136651110831","0.00514913474691505","false","URGCP"
"STAG3L4","STAG3L4","STAG3L4","0.01113174069737393","0.0220457271666866","2.17754228061262E-4","false","STAG3L4"
"RHEB","RHEB","RHEB","0.004842639481904668","3.69094488188976E-4","0.00931618447562036","false","RHEB"
"CDC37L1","CDC37L1","CDC37L1","0.002846280547821387","0.00474895944071064","9.43601654932133E-4","false","CDC37L1"
"EDF1","EDF1","EDF1","0.006482225085134629","6.76673228346457E-4","0.0122877769419228","false","EDF1"
"BAG1","BAG1","BAG1","0.00554615983975995","0.0","0.0110923196795199","false","BAG1"
"DNMBP","DNMBP","DNMBP",,,"0.00322783005764131","false","DNMBP"
"PLEKHA1","PLEKHA1","PLEKHA1","1.08877114030631E-4","0.0","2.17754228061262E-4","false","PLEKHA1"
"GTPBP4","GTPBP4","GTPBP4","0.010963929626843692","0.0212745965695036","6.53262684183785E-4","false","GTPBP4"
"BCCIP","BCCIP","BCCIP","6.957258302808689E-4","7.38188976377953E-4","6.53262684183785E-4","false","BCCIP"
"DNAJC12","DNAJC12","DNAJC12","0.00392462026342817","0.00784924052685634","0.0","false","DNAJC12"
"GOSR1","GOSR1","GOSR1","0.00772179605829653","0.00519181651921656","0.0102517755973765","false","GOSR1"
"DDX5","DDX5","DDX5","5.394873502511035E-4","8.61220472440945E-4","2.17754228061262E-4","false","DDX5"
"LRRC59","LRRC59","LRRC59","8.101374416392951E-4","6.76673228346457E-4","9.43601654932133E-4","false","LRRC59"
"DUSP3","DUSP3","DUSP3","0.0106277261933824","0.0212554523867648","0.0","false","DUSP3"
"NAT9","NAT9","NAT9","0.004205094244108221","0.00819243426015518","2.17754228061262E-4","false","NAT9"
"CCDC86","CCDC86","CCDC86","4.2443946146693203E-4","1.23031496062992E-4","7.25847426870872E-4","false","CCDC86"
"FBXO3","FBXO3","FBXO3","0.0017168590939432775","0.00278045550370277","6.53262684183785E-4","false","FBXO3"
"CLEC2B","CLEC2B","CLEC2B","0.009837282313203844","0.00789850943260239","0.0117760551938053","false","CLEC2B"
"CSRNP2","CSRNP2","CSRNP2","4.779716022196075E-4","7.38188976377953E-4","2.17754228061262E-4","false","CSRNP2"
"FGF6","FGF6","FGF6","0.002002509316665395","3.0757874015748E-4","0.00369743989317331","false","FGF6"
"SH2B3","SH2B3","SH2B3","1.08877114030631E-4","0.0","2.17754228061262E-4","false","SH2B3"
"VDR","VDR","VDR","0.005464224412861479","6.76673228346457E-4","0.0102517755973765","false","VDR"
"NT5DC3","NT5DC3","NT5DC3","0.005052160334516807","0.00966881221291109","4.35508456122523E-4","false","NT5DC3"
"PAK1IP1","PAK1IP1","PAK1IP1","0.003965640874610472","2.46062992125984E-4","0.00768521875709496","false","PAK1IP1"
"TPD52L1","TPD52L1","TPD52L1","6.34210082249373E-4","6.15157480314961E-4","6.53262684183785E-4","false","TPD52L1"
"RBM24","RBM24","RBM24","4.1645585418811145E-4","6.15157480314961E-4","2.17754228061262E-4","false","RBM24"
"PTP4A1","PTP4A1","PTP4A1","2.1221973073346607E-4","6.15157480314961E-5","3.62923713435436E-4","false","PTP4A1"
"SMAP1","SMAP1","SMAP1","7.24034594345591E-4","0.00123031496062992","2.17754228061262E-4","false","SMAP1"
"PHF1","PHF1","PHF1",,,"2.17754228061262E-4","false","PHF1"
"QKI","QKI","QKI","6.76673228346455E-4","0.00135334645669291","0.0","false","QKI"
"BYSL","BYSL","BYSL","0.0034429743500168663","0.00666819447197247","2.17754228061262E-4","false","BYSL"
"HMGCS1","HMGCS1","HMGCS1","0.00222180127005596","0.0","0.00444360254011192","false","HMGCS1"
"HBEGF","HBEGF","HBEGF","5.087294762353555E-4","7.99704724409449E-4","2.17754228061262E-4","false","HBEGF"
"APBB3","APBB3","APBB3","0.001264913538136486","0.00231207284821171","2.17754228061262E-4","false","APBB3"
"SUB1","SUB1","SUB1","0.006687770573874795","0.0122141852647562","0.00116135588299339","false","SUB1"
"TARS1","TARS1","TARS1","0.001814667213318316","0.00290348699976576","7.25847426870872E-4","false","TARS1"
"HMGXB3","HMGXB3","HMGXB3","0.00566198574983456","0.00351864448008072","0.0078053270195884","false","HMGXB3"
"SELENOK","SELENOK","SELENOK","3.5494010615661495E-4","4.92125984251968E-4","2.17754228061262E-4","false","SELENOK"
"RPL24","RPL24","RPL24","0.007491768026510434","4.92125984251968E-4","0.0144914100687689","false","RPL24"
"GBE1","GBE1","GBE1","0.016763285777191057","0.0245007260495101","0.00902584550487201","false","GBE1"
"EIF1B","EIF1B","EIF1B","0.0020947829387126388","4.92125984251968E-4","0.00369743989317331","false","EIF1B"
"ZBTB47","ZBTB47","ZBTB47","2.768208661417325E-4","5.53641732283465E-4","0.0","false","ZBTB47"
"SLC35F5","SLC35F5","SLC35F5","0.0016231496511626147","0.00244786713276727","7.98432169557959E-4","false","SLC35F5"
"ACTR3","ACTR3","ACTR3","1.08877114030631E-4","0.0","2.17754228061262E-4","false","ACTR3"
"MPV17","MPV17","MPV17","6.932767203298461E-4","0.00116879921259843","2.17754228061262E-4","false","MPV17"
"EIF2B4","EIF2B4","EIF2B4","0.0","0.0","0.0","false","EIF2B4"
"FNDC4","FNDC4","FNDC4","3.62923713435436E-4","0.0","7.25847426870872E-4","false","FNDC4"
"NDUFS7","NDUFS7","NDUFS7","7.879994523281131E-4","9.22736220472441E-4","6.53262684183785E-4","false","NDUFS7"
"SRSF7","SRSF7","SRSF7","0.0056082723734046805","0.0109987905187481","2.17754228061262E-4","false","SRSF7"
"PNO1","PNO1","PNO1","3.383366141732285E-4","6.76673228346457E-4","0.0","false","PNO1"
"RND3","RND3","RND3","6.010030982825995E-4","9.84251968503937E-4","2.17754228061262E-4","false","RND3"
"EPAS1","EPAS1","EPAS1","5.5609084223449E-4","6.76673228346457E-4","4.35508456122523E-4","false","EPAS1"
"ANGPTL1","ANGPTL1","ANGPTL1","0.057500309928715326","0.111482450829041","0.00351816902838966","false","ANGPTL1"
"CNN3","CNN3","CNN3","4.779716022196075E-4","7.38188976377953E-4","2.17754228061262E-4","false","CNN3"
"UTP25","UTP25","UTP25","1.3963498804637906E-4","6.15157480314961E-5","2.17754228061262E-4","false","UTP25"
"RNF146","RNF146","RNF146","6.871059455763025E-4","4.30610236220472E-4","9.43601654932133E-4","false","RNF146"
"MYL12B","MYL12B","MYL12B","0.001893185004913411","1.23031496062992E-4","0.00366333851376383","false","MYL12B"
"CCNI","CCNI","CCNI","0.01093286179821975","0.011613947999063","0.0102517755973765","false","CCNI"
"ITGB1BP1","ITGB1BP1","ITGB1BP1","2.93424358125119E-4","3.69094488188976E-4","2.17754228061262E-4","false","ITGB1BP1"
"PPP6C","PPP6C","PPP6C","0.00594872097163643","0.0116796877152116","2.17754228061262E-4","false","PPP6C"
"TGFB3","TGFB3","TGFB3","3.266313420918925E-4","0.0","6.53262684183785E-4","false","TGFB3"
"KLHL29","KLHL29","KLHL29","0.002052746598165481","0.0038877389682697","2.17754228061262E-4","false","KLHL29"
"SLC17A5","SLC17A5","SLC17A5","0.0039026635097942","0.0","0.0078053270195884","false","SLC17A5"
"PANK3","PANK3","PANK3","0.001463615164263335","0.00292723032852667","0.0","false","PANK3"
"MTHFD1L","MTHFD1L","MTHFD1L","4.1645585418811145E-4","6.15157480314961E-4","2.17754228061262E-4","false","MTHFD1L"
"CENPL","CENPL","CENPL","3.407857241242535E-4","2.46062992125984E-4","4.35508456122523E-4","false","CENPL"
"HSPH1","HSPH1","HSPH1","0.0016813693923245965","0.00292723032852667","4.35508456122523E-4","false","HSPH1"
"ETF1","ETF1","ETF1","0.00782390548714673","0.00784248395470506","0.0078053270195884","false","ETF1"
"FABP3","FABP3","FABP3","0.007830104640683665","0.00116879921259843","0.0144914100687689","false","FABP3"
"CCRL2","CCRL2","CCRL2","0.0061437009329607445","0.0111260459829281","0.00116135588299339","false","CCRL2"
"GPSM2","GPSM2","GPSM2","0.005088702474030653","8.61220472440945E-4","0.00931618447562036","false","GPSM2"
"MYOG","MYOG","MYOG","0.002237293842259966","0.00425683345645867","2.17754228061262E-4","false","MYOG"
"CBX3","CBX3","CBX3","4.3305934617149746E-4","4.30610236220472E-4","4.35508456122523E-4","false","CBX3"
"WIPF3","WIPF3","WIPF3","0.007917810706042066","0.014892019757152","9.43601654932133E-4","false","WIPF3"
"RAMP3","RAMP3","RAMP3","1.08877114030631E-4","0.0","2.17754228061262E-4","false","RAMP3"
"CHST3","CHST3","CHST3","0.009012120762623681","0.0178064872971861","2.17754228061262E-4","false","CHST3"
"CIT","CIT","CIT","0.007245042390156342","0.0138368220961289","6.53262684183785E-4","false","CIT"
"DDX39A","DDX39A","DDX39A","0.0042312698274610365","0.00802703119879955","4.35508456122523E-4","false","DDX39A"
"MORF4L2","MORF4L2","MORF4L2","5.394873502511035E-4","8.61220472440945E-4","2.17754228061262E-4","false","MORF4L2"
"ACSL3","ACSL3","ACSL3","0.002820630365583509","4.92125984251968E-4","0.00514913474691505","false","ACSL3"
"ATP5F1E","ATP5F1E","ATP5F1E","0.00313925656060823","0.00232483563670428","0.00395367748451218","false","ATP5F1E"
"CDKN1A","CDKN1A","CDKN1A","0.005003565580114845","0.00220180414064129","0.0078053270195884","false","CDKN1A"
"GRK4","GRK4","GRK4",,,"5.0809319880961E-4","false","GRK4"
"PAX1","PAX1","PAX1","0.006267661605148386","0.0118094757834259","7.25847426870872E-4","false","PAX1"
"STK35","STK35","STK35","0.003557784512955505","0.0038877389682697","0.00322783005764131","false","STK35"
"FLRT3","FLRT3","FLRT3","3.266313420918925E-4","0.0","6.53262684183785E-4","false","FLRT3"
"HNRNPR","HNRNPR","HNRNPR","0.00889844482873792","0.0147142290852087","0.00308266057226714","false","HNRNPR"
"AMOT","AMOT","AMOT","5.86848716250238E-4","7.38188976377953E-4","4.35508456122523E-4","false","AMOT"
"UBA2","UBA2","UBA2","0.003848950133364311","0.00748014603866736","2.17754228061262E-4","false","UBA2"
"DNAJC8","DNAJC8","DNAJC8","0.005554477691371376","7.38188976377953E-4","0.0103707664063648","false","DNAJC8"
"EMG1","EMG1","EMG1","0.00421024224995168","6.15157480314961E-4","0.0078053270195884","false","EMG1"
"HSPA2","HSPA2","HSPA2","1.5378937007874E-4","3.0757874015748E-4","0.0","false","HSPA2"
"ARMCX1","ARMCX1","ARMCX1","0.003517306289909075","0.00302651849582875","0.0040080940839894","false","ARMCX1"
"IPPK","IPPK","IPPK","5.837633288734675E-4","3.69094488188976E-4","7.98432169557959E-4","false","IPPK"
"RAB3IP","RAB3IP","RAB3IP","0.015494812657419588","0.0302637778879683","7.25847426870872E-4","false","RAB3IP"
"PAICS","PAICS","PAICS","0.0067256283987687","0.0134512567975374","0.0","false","PAICS"
"YWHAH","YWHAH","YWHAH","4.4721372820385953E-4","6.76673228346457E-4","2.17754228061262E-4","false","YWHAH"
"ATP6V1F","ATP6V1F","ATP6V1F","0.008530445071309995","1.23031496062992E-4","0.016937858646557","false","ATP6V1F"
"LRRC4","LRRC4","LRRC4","9.2273622047244E-5","1.84547244094488E-4","0.0","false","LRRC4"
"NDUFA5","NDUFA5","NDUFA5","3.881470901233885E-4","1.23031496062992E-4","6.53262684183785E-4","false","NDUFA5"
"PSMA1","PSMA1","PSMA1","1.7039286206212698E-4","1.23031496062992E-4","2.17754228061262E-4","false","PSMA1"
"SPCS3","SPCS3","SPCS3","6.17606590265986E-4","7.99704724409449E-4","4.35508456122523E-4","false","SPCS3"
"KCNC1","KCNC1","KCNC1","2.177542280612615E-4","0.0","4.35508456122523E-4","false","KCNC1"
"ILF3","ILF3","ILF3","0.007276462908400198","6.15157480314961E-5","0.0144914100687689","false","ILF3"
"CAMSAP1","CAMSAP1","CAMSAP1","0.001848719946586655","0.0","0.00369743989317331","false","CAMSAP1"
"CLIP1","CLIP1","CLIP1","0.01157530131103948","0.0229328483940177","2.17754228061262E-4","false","CLIP1"
"ZNF317","ZNF317","ZNF317","7.627760756401605E-4","7.99704724409449E-4","7.25847426870872E-4","false","ZNF317"
"PPAN","PPAN","PPAN","0.0084689293232785","0.0","0.016937858646557","false","PPAN"
"HABP4","HABP4","HABP4","2.31908610093623E-4","2.46062992125984E-4","2.17754228061262E-4","false","HABP4"
"SYNE1","SYNE1","SYNE1","0.0025387018076639067","0.00413380196039568","9.43601654932133E-4","false","SYNE1"
"LATS1","LATS1","LATS1","0.001647359738632962","0.00314954999189175","1.45169485374174E-4","false","LATS1"
"PDLIM4","PDLIM4","PDLIM4","0.002543981458305331","0.0048702086885494","2.17754228061262E-4","false","PDLIM4"
"DIAPH1","DIAPH1","DIAPH1","0.006034823818930116","0.0111260459829281","9.43601654932133E-4","false","DIAPH1"
"THOC6","THOC6","THOC6","1.08877114030631E-4","0.0","2.17754228061262E-4","false","THOC6"
"NPHP4","NPHP4","NPHP4","0.004536873592043576","6.15157480314961E-4","0.00845858970377219","false","NPHP4"
"CHD1L","CHD1L","CHD1L","4.023014721557495E-4","3.69094488188976E-4","4.35508456122523E-4","false","CHD1L"
"PDHA1","PDHA1","PDHA1","0.00484280702182071","0.00232483563670428","0.00736077840693714","false","PDHA1"
"RAI2","RAI2","RAI2","0.0030580734730049288","6.76673228346457E-4","0.0054394737176634","false","RAI2"
"C19orf12","C19orf12","C19orf12","6.145212028892154E-4","4.30610236220472E-4","7.98432169557959E-4","false","C19orf12"
"PTPRE","PTPRE","PTPRE","7.79379567623547E-4","6.15157480314961E-4","9.43601654932133E-4","false","PTPRE"
"RAN","RAN","RAN","0.0","0.0","0.0","false","RAN"
"WBP2","WBP2","WBP2","0.009700155884324586","0.0186744643417783","7.25847426870872E-4","false","WBP2"
"NIP7","NIP7","NIP7","0.006049165738963142","2.46062992125984E-4","0.0118522684858003","false","NIP7"
"RNF128","RNF128","RNF128","6.932767203298461E-4","0.00116879921259843","2.17754228061262E-4","false","RNF128"
"ACTR3B","ACTR3B","ACTR3B","9.63926811718035E-4","9.84251968503937E-4","9.43601654932133E-4","false","ACTR3B"
"AMPD3","AMPD3","AMPD3","0.008794193588437794","1.84547244094488E-4","0.0174038399327811","false","AMPD3"
"MICAL2","MICAL2","MICAL2","0.006191189148494624","0.00929971772472211","0.00308266057226714","false","MICAL2"
"RRAS2","RRAS2","RRAS2","2.31908610093623E-4","2.46062992125984E-4","2.17754228061262E-4","false","RRAS2"
"ARL8B","ARL8B","ARL8B","1.08877114030631E-4","0.0","2.17754228061262E-4","false","ARL8B"
"SORT1","SORT1","SORT1","0.0016836521099765059","0.00314954999189175","2.17754228061262E-4","false","SORT1"
"NAPG","NAPG","NAPG","1.08877114030631E-4","0.0","2.17754228061262E-4","false","NAPG"
"PLEKHA8P1","PLEKHA8P1","PLEKHA8P1","0.002791524498358362","0.00543787951134255","1.45169485374174E-4","false","PLEKHA8P1"
"LPIN1","LPIN1","LPIN1","4.109213568603155E-4","6.76673228346457E-4","1.45169485374174E-4","false","LPIN1"
"IAH1","IAH1","IAH1","0.00601481901033085","0.0120296380206617","0.0","false","IAH1"
"RTL8C","RTL8C","RTL8C","1.08877114030631E-4","0.0","2.17754228061262E-4","false","RTL8C"
"YARS1","YARS1","YARS1","0.0","0.0","0.0","false","YARS1"
"GNL2","GNL2","GNL2","0.0021734953765765665","0.00391148229703061","4.35508456122523E-4","false","GNL2"
"TMEM165","TMEM165","TMEM165","1.08877114030631E-4","0.0","2.17754228061262E-4","false","TMEM165"
"UBAC2","UBAC2","UBAC2","6.010030982825995E-4","9.84251968503937E-4","2.17754228061262E-4","false","UBAC2"
"ADAMTS8","ADAMTS8","ADAMTS8","1.08877114030631E-4","0.0","2.17754228061262E-4","false","ADAMTS8"
"TMEM60","TMEM60","TMEM60","0.002463877426901615","0.00123031496062992","0.00369743989317331","false","TMEM60"
"KCP","KCP","KCP","0.0039026635097942","0.0","0.0078053270195884","false","KCP"
"DHX9","DHX9","DHX9","0.00621072924444487","0.00339561298401773","0.00902584550487201","false","DHX9"
"TTLL4","TTLL4","TTLL4","0.001390227751851385","0.00278045550370277","0.0","false","TTLL4"
"USP37","USP37","USP37","3.383366141732285E-4","6.76673228346457E-4","0.0","false","USP37"
"TNS3","TNS3","TNS3","0.00465690561433066","0.0048702086885494","0.00444360254011192","false","TNS3"
"ALPK3","ALPK3","ALPK3","4.779716022196075E-4","7.38188976377953E-4","2.17754228061262E-4","false","ALPK3"
"SRSF1","SRSF1","SRSF1","0.004512922752436005","0.0","0.00902584550487201","false","SRSF1"
"TRA2B","TRA2B","TRA2B","4.4721372820385953E-4","6.76673228346457E-4","2.17754228061262E-4","false","TRA2B"
"UGGT1","UGGT1","UGGT1","0.011356475759971781","0.0224951972918823","2.17754228061262E-4","false","UGGT1"
"DNAJC1","DNAJC1","DNAJC1","0.002974591694525806","0.00573142916099035","2.17754228061262E-4","false","DNAJC1"
"SLC2A8","SLC2A8","SLC2A8","0.009468522102693637","0.0182111967785164","7.25847426870872E-4","false","SLC2A8"
"ANGPTL2","ANGPTL2","ANGPTL2","1.08877114030631E-4","0.0","2.17754228061262E-4","false","ANGPTL2"
