assay	feature_id	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model
metab-u-hilicpos	PC 34:2	-0.133994122709308	-0.293778245359063	0.0257899999404463	-172.120337278075	-1.65302737429587	29.7534133352363	0.0998015147993032	0.275355986614945	SexMale	~ Sex
metab-u-hilicpos	1-Methyladenosine	0.146331983928823	-0.0291560661466729	0.32182003400432	-184.324350171687	1.64368893146794	13.2690825100473	0.101718770287535	0.277304742807684	SexMale	~ Sex
metab-u-hilicpos	Stearamide	-0.257561090192986	-0.570839024963334	0.0557168445773635	-183.156049758388	-1.62060944581291	23.7864370978327	0.106583970685619	0.287149756317725	SexMale	~ Sex
metab-u-hilicpos	N-Acetylisoputreanine	-0.204801103229275	-0.457488324678995	0.0478861182204456	-160.256903979214	-1.59763266017761	14.8566029472726	0.111610271596326	0.297194792971611	SexMale	~ Sex
metab-u-hilicpos	SM 18:1;O2/15:0	-0.132563185862996	-0.299834699384226	0.0347083276582329	-177.948580378002	-1.56217205494401	23.4550470383497	0.119735070957922	0.315164727004186	SexMale	~ Sex
metab-u-hilicpos	CAR 16:0	0.169552105610454	-0.0457190985491463	0.384823309770054	-226.09783353095	1.55254846328789	16.2887372246213	0.122018694796384	0.317525921686044	SexMale	~ Sex
metab-u-hilicpos	Oleoyl-EA	-0.0864200877156632	-0.196622027592895	0.0237818521615686	-175.454083241358	-1.54580028013476	16.895881612089	0.12364035075076	0.318130790133978	SexMale	~ Sex
metab-u-hilicpos	Taurine	-0.118666677117662	-0.27424079782722	0.0369074435918956	-229.355381320146	-1.50355508844738	20.6968530141227	0.134180289942163	0.331771663973623	SexMale	~ Sex
metab-u-hilicpos	alpha-Tocoquinone	0.173884247009157	-0.0540965075946616	0.401865001612975	-202.050742157912	1.50345339640699	19.7387657073304	0.134206480461623	0.331771663973623	SexMale	~ Sex
metab-u-hilicpos	PC O-32:0	0.148496630997347	-0.0466270124486596	0.343620274443354	-210.010460151985	1.50014977892731	23.5245645993412	0.135059485878708	0.331771663973623	SexMale	~ Sex
metab-u-hilicpos	Biliverdin	0.30690613693781	-0.0964649149668316	0.710277188842453	-246.814369091479	1.49978416314624	15.0682266119065	0.135154147861852	0.331771663973623	SexMale	~ Sex
metab-u-hilicpos	LPC 20:4	0.16597920600013	-0.0527488043121111	0.38470721631237	-261.853109626369	1.49581263956465	22.2328729143666	0.136185748530658	0.331771663973623	SexMale	~ Sex
metab-u-hilicpos	PE P-36:2 or PE O-36:3	-0.124953878014881	-0.290681891906132	0.0407741358763699	-256.691635955054	-1.48621531351829	21.9368804261616	0.138703914193077	0.334349435265417	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/14:0	-0.116424262918042	-0.272050834639736	0.0392023088036509	-284.373570463983	-1.47464561886406	18.0664759500853	0.141787438086218	0.338222117934832	SexMale	~ Sex
metab-u-hilicpos	CAR 18:2	0.321109127942957	-0.12473668047368	0.766954936359594	-445.592216879957	1.41969770878378	14.0407374209898	0.15716064271028	0.370296076959882	SexMale	~ Sex
metab-u-hilicpos	Pantothenol	-0.2658674529407	-0.636180511751814	0.104445605870415	-252.609932469294	-1.4152203534774	14.3978230592566	0.158467316777591	0.370296076959882	SexMale	~ Sex
metab-u-hilicpos	LPC P-18:0 or LPC O-18:1	0.181039368533789	-0.0737491304646127	0.43582786753219	-279.672045546499	1.40062258205612	19.632063830012	0.162785092433831	0.37654329461967	SexMale	~ Sex
metab-u-hilicpos	CAR 4:0	-0.155208102800465	-0.380434077583894	0.0700178719829652	-233.054347996017	-1.35838799075078	15.0193559499896	0.175780549408703	0.402076374498431	SexMale	~ Sex
metab-u-hilicpos	Inosine	0.256857749267721	-0.117783096740847	0.631498595276289	-249.903296651558	1.35146706202942	17.2681843872343	0.177982428704181	0.402076374498431	SexMale	~ Sex
metab-u-hilicpos	Histamine	-0.171537331544382	-0.422375859885443	0.0793011967966787	-372.120264817595	-1.34800754822814	27.4049829812879	0.179090786894498	0.402076374498431	SexMale	~ Sex
metab-u-hilicpos	PC 31:0	0.120181152405037	-0.0563786924933215	0.296740997303395	-264.69214959527	1.34175228569503	20.1537470628459	0.181107956406988	0.402657495312623	SexMale	~ Sex
metab-u-hilicpos	Creatinine	-0.119457395203532	-0.296624733090532	0.0577099426834678	-268.89074374139	-1.32909890261778	18.4060443225537	0.185240214151153	0.407884702313597	SexMale	~ Sex
metab-u-hilicpos	PE P-39:4 or PE O-39:5	0.0848069996441415	-0.0417307054475039	0.211344704735787	-331.363003002089	1.32111207882638	16.4882302509572	0.187884413730336	0.409038290000374	SexMale	~ Sex
metab-u-hilicpos	Trigonelline	-0.230688895634681	-0.576029367269861	0.114651576000499	-331.567753526213	-1.31676153189814	13.7540620816401	0.189336501048208	0.409038290000374	SexMale	~ Sex
metab-u-hilicpos	Lenticin	-0.475092105624758	-1.19032605049097	0.240141839241459	-304.633372267945	-1.30935561368968	12.6723015922434	0.191827516216243	0.409148398365876	SexMale	~ Sex
metab-u-hilicpos	Guanosine	0.251216360995445	-0.130247607626771	0.632680329617661	-257.736030256612	1.29814234272199	14.3342287329516	0.195645227654347	0.409148398365876	SexMale	~ Sex
metab-u-hilicpos	PE 32:1	-0.140882937037046	-0.356436815513586	0.0746709414394949	-347.599034241262	-1.28833994918437	17.6966998692123	0.19902828365046	0.409148398365876	SexMale	~ Sex
metab-u-hilicpos	Proline	0.135494724662843	-0.0720849004522052	0.343074349777891	-260.092980929223	1.28666527969452	16.5478300133661	0.199610535541234	0.409148398365876	SexMale	~ Sex
metab-u-hilicpos	Myo-inositol	-0.230871224744815	-0.584608347503514	0.122865898013884	-169.410875412364	-1.28652161174208	14.4081806078151	0.199660544555895	0.409148398365876	SexMale	~ Sex
metab-u-hilicpos	gamma-Tocopherol	0.178602314712333	-0.0953223900911481	0.452527019515815	-89.449756365512	1.28523871466443	22.4125999333788	0.200107513611258	0.409148398365876	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/4:0	-0.120105018337762	-0.3111013217237	0.0708912850481757	-263.415762558264	-1.23955017318047	17.0244343026816	0.216508639893578	0.437263728361418	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/24:0	-0.0900446110014718	-0.233603226992473	0.0535140049895293	-315.977715005752	-1.23639255647711	18.8399323306584	0.217677139882977	0.437263728361418	SexMale	~ Sex
metab-u-hilicpos	beta-Leucine	-0.0982852383820104	-0.256660408198541	0.0600899314345203	-236.288124741745	-1.22328913970272	12.1239971688331	0.222574947420226	0.44321446051506	SexMale	~ Sex
metab-u-hilicpos	Betaine	-0.0822777956363774	-0.216933833280731	0.052378242007976	-272.938897102831	-1.20443879341847	20.3479343195829	0.229759446333104	0.450765986825618	SexMale	~ Sex
metab-u-hilicpos	Cytidine	0.170819679007406	-0.109072222497383	0.450711580512194	-249.705871559496	1.20302731207578	12.0085408227561	0.230304019469857	0.450765986825618	SexMale	~ Sex
metab-u-hilicpos	Palmitoleoyl-EA	-0.140803641507979	-0.374297834132766	0.0926905511168074	-109.480562505986	-1.1886820968597	19.4478830721829	0.235891119569635	0.45353128759461	SexMale	~ Sex
metab-u-hilicpos	Dimethylarginine	-0.117763448126991	-0.313586089721963	0.0780591934679807	-398.036124366878	-1.18542894381992	19.4967846260106	0.237171462961415	0.45353128759461	SexMale	~ Sex
metab-u-hilicpos	Arginine	0.137693859886835	-0.0923002759895566	0.367687995763227	-80.224271537434	1.1801188019705	22.9202960722898	0.239271985780911	0.45353128759461	SexMale	~ Sex
metab-u-hilicpos	gamma-Aminobutyric acid	-0.0605682234455405	-0.161816389717547	0.0406799428264656	-243.284425676222	-1.17919488676879	20.0310821934122	0.239638802615492	0.45353128759461	SexMale	~ Sex
metab-u-hilicpos	Arachidonoyl-EA	-0.101523400709551	-0.273504435261027	0.0704576338419244	-117.10582708909	-1.16362627189253	15.5113018953275	0.245880047500441	0.46152894161968	SexMale	~ Sex
metab-u-hilicpos	Caffeine	-0.203968654029909	-0.553502222197721	0.145564914137903	-301.173760688893	-1.15027705784466	12.0149308883996	0.251322249252981	0.467908903080753	SexMale	~ Sex
metab-u-hilicpos	Nortriptyline	-0.278713569285083	-0.763930956833511	0.206503818263344	-341.036764641718	-1.13226915397028	12.374602728667	0.258796979482546	0.476411877077802	SexMale	~ Sex
metab-u-hilicpos	PC P-32:0 or PC O-32:1	0.113400894070148	-0.0845422847437543	0.31134407288405	-264.601899546575	1.12928577218936	21.8508181705579	0.260050151243341	0.476411877077802	SexMale	~ Sex
metab-u-hilicpos	LPC 20:5	0.103039396937477	-0.0894788076164237	0.295557601491378	-185.044381480363	1.05501691765526	19.5637696625433	0.292615297853455	0.525632914771836	SexMale	~ Sex
metab-u-hilicpos	Tridecylamine	-0.11072182791893	-0.31843809823313	0.0969944423952694	-278.032376251303	-1.05072883177672	17.0748279834051	0.294576272960463	0.525632914771836	SexMale	~ Sex
metab-u-hilicpos	N-Acetyl-D-tryptophan	0.165911972371334	-0.145825408427129	0.477649353169797	-183.457604594432	1.04909969901937	12.0936618684715	0.295323607966374	0.525632914771836	SexMale	~ Sex
metab-u-hilicpos	SM 18:1;O2/17:0	-0.0876920756558696	-0.252724957436251	0.0773408061245116	-148.776347220443	-1.04741257797785	22.5404432884962	0.296098890854003	0.525632914771836	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/22:1	0.0936802978364198	-0.0907255799913452	0.278086175664185	-181.43936537992	1.00138578307852	20.5333810495276	0.317778954417771	0.559779850474382	SexMale	~ Sex
metab-u-hilicpos	LPE 16:0	-0.142480372023201	-0.425786526873345	0.140825782826944	-183.133108425026	-0.9913498587303	15.105857360303	0.322641951409462	0.564007686051655	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/18:0	0.106139965686013	-0.112349678415009	0.324629609787034	-139.661880867993	0.957582066309666	17.3409263088132	0.339361434420476	0.588740670320371	SexMale	~ Sex
metab-u-hilicpos	Pantothenic acid	-0.14429251639243	-0.450976984887162	0.162391952102301	-199.290395903829	-0.927427444120843	17.5180795512796	0.354756537644882	0.610821406922391	SexMale	~ Sex
metab-u-hilicpos	Histidine	-0.105313986110513	-0.33167247419477	0.121044501973744	-288.149224673061	-0.917101037721292	21.5579289380959	0.360129086119699	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/24:1	-0.0695787232396348	-0.220745411906713	0.0815879654274439	-161.902763199583	-0.907294490555351	21.3385153394895	0.36527852836505	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	LPC 20:3	0.0777125538380175	-0.0924109952933517	0.247836102969387	-173.879610459945	0.900439763323574	20.7123117689636	0.36890531739998	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/18:1	0.121583296150299	-0.145082004485972	0.38824859678657	-87.7340989139938	0.898742592271385	17.3868191814494	0.369806751261228	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	Piperine	-0.202894220508808	-0.64990907002636	0.244120629008744	-140.562532160753	-0.894696305958989	22.0041146538082	0.371961447177371	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/16:0	-0.059442149442137	-0.190502769677825	0.0716184707935514	-112.251742763771	-0.894026114367163	21.0146117881647	0.372319087472417	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	Adenosine	-0.168599597729353	-0.541557632038447	0.204358436579741	-68.9054017662384	-0.891095981544912	18.4071770122704	0.37388523949934	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	LPE 20:4	0.109759521499255	-0.134190652456705	0.353709695455215	-204.932777211821	0.886888433951143	19.1262614925248	0.376141335565343	0.610896211662862	SexMale	~ Sex
metab-u-hilicpos	7alpha-Hydroxy-4-cholesten-3-one	0.104478646107892	-0.136960481121598	0.345917773337382	-208.006835913058	0.8529975856844	17.9216258031042	0.394620812929854	0.635175438731096	SexMale	~ Sex
metab-u-hilicpos	1-Methyl nicotinamide	-0.109708861709996	-0.364320966227354	0.144903242807361	-214.854354565698	-0.849357606986836	16.4260784630265	0.396637937722911	0.635175438731096	SexMale	~ Sex
metab-u-hilicpos	Val-Gly	-0.197775283922398	-0.679635987029298	0.284085419184503	-169.939703599838	-0.809055705659024	11.7196497348065	0.419387790611487	0.666503644813277	SexMale	~ Sex
metab-u-hilicpos	LPC 18:0	0.0716466414719937	-0.10466611096063	0.247959393904618	-193.288753945027	0.801013858809627	24.909194890948	0.42401808590497	0.666503644813277	SexMale	~ Sex
metab-u-hilicpos	LPC P-16:0 or LPC O-16:1	0.0962783028196776	-0.141118494753124	0.33367510039248	-213.215085127799	0.799431925986772	21.6711163998798	0.424932454771783	0.666503644813277	SexMale	~ Sex
metab-u-hilicpos	Methionine	0.103099501731602	-0.155116079261108	0.361315082724311	-176.504651837122	0.787049487074272	12.3719320802547	0.432129573722615	0.673181444778768	SexMale	~ Sex
metab-u-hilicpos	LPC 18:1	-0.0628339611957987	-0.221408439715118	0.0957405173235205	-241.655924763391	-0.781068396781662	23.4133031159249	0.435631314545848	0.674051155614859	SexMale	~ Sex
metab-u-hilicpos	N1-Methyl-2-pyridone-5-carboxamide	-0.105081816565878	-0.373522180037135	0.163358546905378	-153.933490561941	-0.771627455556394	13.8015735309161	0.441192099879992	0.678073764245089	SexMale	~ Sex
metab-u-hilicpos	Hydroxyproline	-0.0874755544406096	-0.314116927494166	0.139165818612947	-170.715885446336	-0.760808628796961	12.011598768634	0.447614544472346	0.682118205861397	SexMale	~ Sex
metab-u-hilicpos	Acetylcholine	-0.0825676491074573	-0.297718452438028	0.132583154223114	-201.391134497768	-0.756475497662684	12.5697585304154	0.450201781580044	0.682118205861397	SexMale	~ Sex
metab-u-hilicpos	PC P-36:4 or PC O-36:5	0.083639162231881	-0.137449042267435	0.304727366731196	-231.645719560252	0.745713524536743	24.5782691580599	0.456664346065797	0.682118205861397	SexMale	~ Sex
metab-u-hilicpos	Metformin	-0.162020668204533	-0.591101640164388	0.267060303755322	-226.963302138316	-0.744318959422313	7.55975405532325	0.457505608383464	0.682118205861397	SexMale	~ Sex
metab-u-hilicpos	C16 Sphingosine	-0.147081371865103	-0.537650894481467	0.243488150751261	-184.526518092949	-0.742313295832002	15.1772802357566	0.458717046736485	0.682118205861397	SexMale	~ Sex
