feature_id	gene_symbol	chromosome_name	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model	assay	entrez_gene	ensembl_gene	custom_annotation	relationship_to_gene	uniprot	refmet_name	kegg_id	flanking_sequence
Q9BR61	ACBD6	1	-0.332672455411291	-0.470797525059516	-0.194547385763066	15.9361834736967	-4.98249493773768	0.0481299412357458	4.8788558180763e-05	0.00362588155199504	SexMale	~ Sex	prot-pr	100527964	ENSG00000230124	NA	NA	Q9BR61	NA	NA	NA
O43257	ZNHIT1	7	0.380566160033106	0.224825745854935	0.536306574211278	3.60477103492886	5.08192576782621	0.0786550950568178	4.94981146421425e-05	0.00362588155199504	SexMale	~ Sex	prot-pr	10467	ENSG00000106400	NA	NA	O43257	NA	NA	NA
Q15181	PPA1	10	-0.359375758447413	-0.508773230890418	-0.209978286004409	8.97025865769574	-4.97631726570113	0.116885627633557	4.95415628398394e-05	0.00362588155199504	SexMale	~ Sex	prot-pr	5464	ENSG00000180817	NA	NA	Q15181	NA	NA	NA
Q9NY35	CLDND1	3	0.348518679453434	0.205658673756818	0.491378685150051	11.0235769591572	5.07358418390051	-0.331675460571693	5.04799840272235e-05	0.00366003472974953	SexMale	~ Sex	prot-pr	56650	ENSG00000080822	NA	NA	Q9NY35	NA	NA	NA
Q9NRX3	NDUFA4L2	12	0.452555588282972	0.2799693651604	0.625141811405544	NA	5.58951935524632	-0.133925136651881	5.18218501518285e-05	0.00371947834455034	SexMale	~ Sex	prot-pr	56901	ENSG00000185633	NA	NA	Q9NRX3	NA	NA	NA
Q13418	ILK	11	0.251829876035985	0.146685800101062	0.356973951970909	NA	4.95478684225123	0.278342482063057	5.22587186847109e-05	0.00371947834455034	SexMale	~ Sex	prot-pr	3611	ENSG00000166333	NA	NA	Q13418	NA	NA	NA
Q9HBY8	SGK2	20	-0.548065925960827	-0.777125464771019	-0.319006387150635	11.0542928059183	-4.94979203751585	0.0253067058913845	5.29102434734626e-05	0.0037316151715193	SexMale	~ Sex	prot-pr	10110	ENSG00000101049	NA	NA	Q9HBY8	NA	NA	NA
Q96HR9-2	REEP6	19	-0.778363738016004	-1.1043990056049	-0.45232847042711	-18.867115132791	-4.93878984865042	-0.606094446435741	5.43744002773544e-05	0.00379028154568816	SexMale	~ Sex	prot-pr	92840	ENSG00000115255	NA	NA	Q96HR9-2	NA	NA	NA
P46821	MAP1B	5	0.552816085334557	0.321137054032276	0.784495116636838	NA	4.93624236569744	0.00579022182787954	5.47191973597672e-05	0.00379028154568816	SexMale	~ Sex	prot-pr	4131	ENSG00000131711	NA	NA	P46821	NA	NA	NA
Q9Y2D0	CA5B	X	-0.47300723774602	-0.671415280940335	-0.274599194551705	NA	-4.9318634625217	-1.19008056586099	5.53170303444895e-05	0.0037977833753323	SexMale	~ Sex	prot-pr	11238	ENSG00000169239	NA	NA	Q9Y2D0	NA	NA	NA
P33151	CDH5	16	0.508893527844679	0.29520810414091	0.722578951548449	5.17504172668125	4.92668234810501	-0.172337230484755	5.60328926219441e-05	0.00380230672796624	SexMale	~ Sex	prot-pr	1003	ENSG00000179776	NA	NA	P33151	NA	NA	NA
Q92696	RABGGTA	14	-0.241758574703198	-0.343322302148581	-0.140194847257815	0.0185224028177898	-4.92431456351392	0.0276588571151942	5.63631443305127e-05	0.00380230672796624	SexMale	~ Sex	prot-pr	5875	ENSG00000285193	NA	NA	Q92696	NA	NA	NA
Q99959	PKP2	12	0.865383733181622	0.50121648137407	1.22955098498917	NA	4.91598298584166	-1.62805117452174	5.75408782579378e-05	0.00384460727382821	SexMale	~ Sex	prot-pr	5318	ENSG00000057294	NA	NA	Q99959	NA	NA	NA
Q9ULP0-3	NDRG4	16	0.713081342029065	0.412817744294841	1.01334493976329	NA	4.91291128193504	0.0923497957086161	5.7981316194625e-05	0.00384460727382821	SexMale	~ Sex	prot-pr	65009	ENSG00000103034	NA	NA	Q9ULP0-3	NA	NA	NA
Q5M775	SPECC1	17	0.411851298338767	0.237979358744762	0.585723237932773	1.09392213833687	4.90019624352732	0.53743278367475	5.98408888276385e-05	0.00390472428242042	SexMale	~ Sex	prot-pr	92521	ENSG00000128487	NA	NA	Q5M775	NA	NA	NA
Q9UIQ6	LNPEP	5	-0.53790495829303	-0.765043324159207	-0.310766592426852	NA	-4.89911442475499	0.612205813637164	6.00018511750757e-05	0.00390472428242042	SexMale	~ Sex	prot-pr	4012	ENSG00000113441	NA	NA	Q9UIQ6	NA	NA	NA
P07195	LDHB	12	-0.427595472597882	-0.608251716675473	-0.246939228520292	-0.33499620374053	-4.8964649928866	-0.106124908711298	6.03979007334945e-05	0.00390472428242042	SexMale	~ Sex	prot-pr	3945	ENSG00000111716	NA	NA	P07195	NA	NA	NA
P06737	PYGL	14	-0.404327801848833	-0.575554414372919	-0.233101189324746	15.4918696487	-4.88500342266999	-0.30695528288699	6.21417879894206e-05	0.0039840991446115	SexMale	~ Sex	prot-pr	5836	ENSG00000100504	NA	NA	P06737	NA	NA	NA
P01764	IGHV3-23	14	-0.858808132291277	-1.21420099887858	-0.503415265703973	NA	-5.04095336664034	-0.76839563772982	6.26798135433409e-05	0.0039840991446115	SexMale	~ Sex	prot-pr	NA	ENSG00000281962	NA	NA	P01764	NA	NA	NA
O14939	PLD2	17	0.236812234331983	0.13639055393154	0.337233914732425	NA	4.87841995546623	0.704784533515561	6.31663050769804e-05	0.0039840991446115	SexMale	~ Sex	prot-pr	5338	ENSG00000129219	NA	NA	O14939	NA	NA	NA
Q9C004	SPRY4	5	-0.37949808988758	-0.540687546319425	-0.218308633455735	NA	-4.87052185036419	-0.125131305696846	6.4417873934935e-05	0.00403027311280021	SexMale	~ Sex	prot-pr	81848	ENSG00000187678	NA	NA	Q9C004	NA	NA	NA
P51397	DAP	5	0.236315907664004	0.135656985828748	0.33697482949926	-1.49871476438579	4.85672166830344	0.00563254822037471	6.66649417596827e-05	0.00411218076479144	SexMale	~ Sex	prot-pr	1611	ENSG00000112977	NA	NA	P51397	NA	NA	NA
Q3KQV9	UAP1L1	9	-0.387939593699718	-0.553242811553942	-0.222636375845494	NA	-4.8549563688392	0.210115422715875	6.69580195120727e-05	0.00411218076479144	SexMale	~ Sex	prot-pr	91373	ENSG00000197355	NA	NA	Q3KQV9	NA	NA	NA
P21675-10	TAF1	X	0.26128597590901	0.149859786429924	0.372712165388097	-11.4448174447236	4.85100088537645	0.0521378422113753	6.76194325036987e-05	0.00411218076479144	SexMale	~ Sex	prot-pr	6872	ENSG00000147133	NA	NA	P21675-10	NA	NA	NA
Q8WUJ1	CYB5D2	17	0.679567734203386	0.402135400454301	0.95700006795247	NA	5.14646060359139	-0.452133944002934	6.78472722213592e-05	0.00411218076479144	SexMale	~ Sex	prot-pr	124936	ENSG00000167740	NA	NA	Q8WUJ1	NA	NA	NA
Q71RC2	LARP4	12	-0.477389506564657	-0.681259171560295	-0.273519841569019	12.1436451271535	-4.84420810312806	0.137712726999125	6.87706630851788e-05	0.00413583569158773	SexMale	~ Sex	prot-pr	113251	ENSG00000161813	NA	NA	Q71RC2	NA	NA	NA
P61289	PSME3	17	-0.291342377585177	-0.416127743968658	-0.166557011201697	-5.96098432628358	-4.82994887832617	-0.301766221491603	7.12518709240393e-05	0.00425080876434973	SexMale	~ Sex	prot-pr	10197	ENSG00000131467	NA	NA	P61289	NA	NA	NA
O75936	BBOX1	11	-1.29478802371372	-1.82655549464504	-0.763020552782393	NA	-5.11575672320066	1.55533531041283	7.24774535500537e-05	0.00425080876434973	SexMale	~ Sex	prot-pr	8424	ENSG00000129151	NA	NA	O75936	NA	NA	NA
P11137	MAP2	2	0.271140410946673	0.154804278842713	0.387476543050633	-2.35023869428664	4.82149989847068	0.206180249043089	7.27643563109075e-05	0.00425080876434973	SexMale	~ Sex	prot-pr	4133	ENSG00000078018	NA	NA	P11137	NA	NA	NA
O75911	DHRS3	1	-0.325012430164342	-0.4645350752498	-0.185489785078884	NA	-4.81900972104611	0.340965641279865	7.3216266172674e-05	0.00425080876434973	SexMale	~ Sex	prot-pr	9249	ENSG00000162496	NA	NA	O75911	NA	NA	NA
Q6UB35	MTHFD1L	6	-0.301112119791277	-0.424936847309751	-0.177287392272802	NA	-5.10921093012592	0.125644306014354	7.35056481038788e-05	0.00425080876434973	SexMale	~ Sex	prot-pr	25902	ENSG00000120254	NA	NA	Q6UB35	NA	NA	NA
P83111	LACTB	15	-0.379107346082078	-0.541993515197521	-0.216221176966635	4.12768723056212	-4.81482518011395	0.220240720590977	7.39820324936552e-05	0.00425080876434973	SexMale	~ Sex	prot-pr	114294	ENSG00000103642	NA	NA	P83111	NA	NA	NA
P08648	ITGA5	12	0.235563775179055	0.13429107287893	0.336836477479179	NA	4.81192267281977	-0.256802258353951	7.45179159514776e-05	0.00425080876434973	SexMale	~ Sex	prot-pr	3678	ENSG00000161638	NA	NA	P08648	NA	NA	NA
Q96I25	RBM17	10	0.243268715337123	0.138263509251447	0.3482739214228	-0.0691066676442755	4.79267481080278	0.117337078444274	7.81717807004404e-05	0.00442669105601472	SexMale	~ Sex	prot-pr	84991	ENSG00000134453	NA	NA	Q96I25	NA	NA	NA
Q96PD7	DGAT2	11	-0.423877028626096	-0.607181802017486	-0.240572255234705	NA	-4.78375180702197	0.500494115567797	7.99262686799438e-05	0.00448054187112691	SexMale	~ Sex	prot-pr	84649	ENSG00000062282	NA	NA	Q96PD7	NA	NA	NA
Q13636	RAB31	18	0.529466046891719	0.300415041227904	0.758517052555534	NA	4.78198759148341	-0.373636320649213	8.02778190366899e-05	0.00448054187112691	SexMale	~ Sex	prot-pr	11031	ENSG00000168461	NA	NA	Q13636	NA	NA	NA
Q92748	THRSP	11	-0.751483586597998	-1.07788003885995	-0.42508713433605	0.131342414600185	-4.7629563598147	0.834499777046206	8.41704153439826e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	7069	ENSG00000151365	NA	NA	Q92748	NA	NA	NA
P10109	FDX1	11	-0.312332877582459	-0.448263143268967	-0.176402611895951	7.59496616480125	-4.7533967965654	0.127673882808106	8.61967444057293e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	2230	ENSG00000137714	NA	NA	P10109	NA	NA	NA
P40189	IL6ST	5	0.250776126195186	0.141564131742867	0.359988120647504	NA	4.75027096704419	0.0884002746167157	8.68699045455293e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	3572	ENSG00000134352	NA	NA	P40189	NA	NA	NA
Q9NRA8	EIF4ENIF1	22	0.276067774797911	0.155799684874413	0.39633586472141	22.9537387435001	4.74862455093127	-0.0461648131849594	8.72265889058001e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	56478	ENSG00000184708	NA	NA	Q9NRA8	NA	NA	NA
Q9NZM1	MYOF	10	-0.554064804236976	-0.795494275870314	-0.312635332603638	6.49135810825511	-4.74758568804756	-0.18481365565478	8.745240821282e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	26509	ENSG00000138119	NA	NA	Q9NZM1	NA	NA	NA
Q86XP3	DDX42	17	0.183421898758994	0.103488484255979	0.263355313262008	-1.62599812774227	4.74706690074902	0.0438442337000237	8.7565397729703e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	11325	ENSG00000198231	NA	NA	Q86XP3	NA	NA	NA
Q13617	CUL2	10	-0.346962767445612	-0.498275089464088	-0.195650445427136	1.85132010131568	-4.74363330629809	-0.0576546717116693	8.83169270460986e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	8453	ENSG00000108094	NA	NA	Q13617	NA	NA	NA
Q9H4A4	RNPEP	1	-0.397133881057724	-0.570386536983707	-0.223881225131741	5.22030959983886	-4.74197840111759	-0.341568120446799	8.86814567453609e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	6051	ENSG00000176393	NA	NA	Q9H4A4	NA	NA	NA
Q0VDG4	SCRN3	2	-0.230571410083672	-0.331180404599868	-0.129962415567476	-12.3553327244586	-4.7410133619298	-0.384473708901472	8.88947256821498e-05	0.00465976541785215	SexMale	~ Sex	prot-pr	79634	ENSG00000144306	NA	NA	Q0VDG4	NA	NA	NA
P16284	PECAM1	17	0.35996544618745	0.202795595134596	0.517135297240304	1.6121246984881	4.73798961890462	-0.821834694936506	8.95663014448928e-05	0.00466345883630522	SexMale	~ Sex	prot-pr	5175	ENSG00000261371	NA	NA	P16284	NA	NA	NA
Q96GK7	FAHD2A	2	0.329132907321349	0.184721886022243	0.473543928620455	-2.64246365182452	4.71491099801918	0.257102991721039	9.48628954797215e-05	0.0049063089542112	SexMale	~ Sex	prot-pr	51011	ENSG00000115042	NA	NA	Q96GK7	NA	NA	NA
P30511	HLA-F	6	0.332873718196244	0.186624755384076	0.479122681008412	16.5556843726945	4.70857231524666	0.248585992284653	9.63719589754939e-05	0.0049513487267012	SexMale	~ Sex	prot-pr	3134	ENSG00000237508	NA	NA	P30511	NA	NA	NA
Q9BRJ2	MRPL45	17	-0.30692800582961	-0.442182569160066	-0.171673442499154	24.2642707536655	-4.69447600472286	0.303292762533921	9.98149046567686e-05	0.00509450019952113	SexMale	~ Sex	prot-pr	84311	ENSG00000277936	NA	NA	Q9BRJ2	NA	NA	NA
Q9UJ14	GGT7	20	0.231859603661684	0.130806407696167	0.332912799627201	2.73685739379543	4.77171514599808	-0.343958981865048	0.000103094266572607	0.00522748575209339	SexMale	~ Sex	prot-pr	2686	ENSG00000131067	NA	NA	Q9UJ14	NA	NA	NA
P00813	ADA	20	0.291780572332801	0.162636522902172	0.420924621763431	4.76681305069144	4.67395475831131	0.532193414765136	0.000105049141237742	0.00529202102417145	SexMale	~ Sex	prot-pr	100	ENSG00000196839	NA	NA	P00813	NA	NA	NA
Q86VN1	VPS36	13	-0.190796327705412	-0.275411693860107	-0.106180961550718	15.8005130420955	-4.66469557030718	0.138443102267189	0.000107500214188438	0.00538055910757355	SexMale	~ Sex	prot-pr	51028	ENSG00000136100	NA	NA	Q86VN1	NA	NA	NA
P27469	G0S2	1	-1.04538420463099	-1.51012640961113	-0.58064199965084	-1.24366252514202	-4.65335678254824	1.05514821251743	0.000110580133085099	0.00549923507996279	SexMale	~ Sex	prot-pr	50486	ENSG00000123689	NA	NA	P27469	NA	NA	NA
O00767	SCD	10	-1.63210031813738	-2.35808060889186	-0.90612002738291	5.17912522161513	-4.65076667069442	-0.650185573344753	0.00011129601315324	0.00549958261173778	SexMale	~ Sex	prot-pr	6319	ENSG00000099194	NA	NA	O00767	NA	NA	NA
Q9UNH6	SNX7	1	0.365567835480531	0.20271834734558	0.528417323615482	-1.98206075844087	4.64391339510771	-0.152551193664565	0.000113212702320583	0.00555888699115874	SexMale	~ Sex	prot-pr	51375	ENSG00000162627	NA	NA	Q9UNH6	NA	NA	NA
Q58FF8	NA	NA	-0.348186885646822	-0.503487888196201	-0.192885883097443	NA	-4.63810613671833	0.521132363469109	0.000114862751202973	0.00557983628629199	SexMale	~ Sex	prot-pr	NA	NA	NA	NA	Q58FF8	NA	NA	NA
Q96LL9	DNAJC30	7	-0.471076926818003	-0.681224311391902	-0.260929542244105	7.94421677107488	-4.63735535191132	-3.15960518541701	0.000115077830085939	0.00557983628629199	SexMale	~ Sex	prot-pr	84277	ENSG00000176410	NA	NA	Q96LL9	NA	NA	NA
P35052	GPC1	2	0.423318425722448	0.234220041156523	0.612416810288373	-5.45845689752785	4.63107576396343	-0.488484840149533	0.000116892654195036	0.00563262864127386	SexMale	~ Sex	prot-pr	2817	ENSG00000063660	NA	NA	P35052	NA	NA	NA
Q9BTD8	RBM42	19	0.30106059761018	0.16618712772591	0.43593406749445	8.6686561720418	4.61774472761589	-0.3073051210876	0.000120841123442856	0.00578694713376343	SexMale	~ Sex	prot-pr	79171	ENSG00000126254	NA	NA	Q9BTD8	NA	NA	NA
Q9BSH5	HDHD3	9	-0.348238866312299	-0.504515188209329	-0.191962544415269	NA	-4.60984785067193	0.286386163565398	0.00012324288629499	0.00583885310063923	SexMale	~ Sex	prot-pr	81932	ENSG00000119431	NA	NA	Q9BSH5	NA	NA	NA
Q6ZSJ8	C1orf122	1	-0.495354782961606	-0.717680721249146	-0.273028844674065	NA	-4.60923402707276	0.613638431603256	0.000123431568453565	0.00583885310063923	SexMale	~ Sex	prot-pr	127687	ENSG00000197982	NA	NA	Q6ZSJ8	NA	NA	NA
Q9Y617	PSAT1	9	-0.405468845163901	-0.587604299418541	-0.223333390909262	-8.40636899206497	-4.60538062314654	-0.123113794141517	0.000124622695541461	0.00583885310063923	SexMale	~ Sex	prot-pr	29968	ENSG00000135069	NA	NA	Q9Y617	NA	NA	NA
P10636	MAPT	17	-0.397337528688342	-0.575859408416387	-0.218815648960298	7.6560577650321	-4.60437479322229	1.05645812675967	0.000124935500735513	0.00583885310063923	SexMale	~ Sex	prot-pr	4137	ENSG00000276155	NA	NA	P10636	NA	NA	NA
P43121	MCAM	11	0.266549345921319	0.146640367918805	0.386458323923834	6.22324604448678	4.59862983036272	0.39349140931456	0.000126737290845161	0.00588759222980094	SexMale	~ Sex	prot-pr	4162	ENSG00000076706	NA	NA	P43121	NA	NA	NA
O94929-3	ABLIM3	5	0.32235727284079	0.177042461727654	0.467672083953925	6.89647785458848	4.5891274980421	-0.463230633007819	0.000129774877231561	0.00599281843787172	SexMale	~ Sex	prot-pr	22885	ENSG00000173210	NA	NA	O94929-3	NA	NA	NA
P24385	CCND1	11	-0.50597118957456	-0.73440252149381	-0.27753985765531	8.75666837115734	-4.58218531224686	-0.411054592886788	0.000132040116129446	0.00606134450255764	SexMale	~ Sex	prot-pr	595	ENSG00000110092	NA	NA	P24385	NA	NA	NA
Q14683	SMC1A	X	0.218310539577265	0.119474989081187	0.317146090073343	11.7036184178943	4.56945126707582	0.170254539881539	0.000136298785538637	0.00618165286977347	SexMale	~ Sex	prot-pr	8243	ENSG00000072501	NA	NA	Q14683	NA	NA	NA
Q6UWP7	LCLAT1	2	0.346805892902712	0.189781887366365	0.503829898439058	5.54568679542252	4.56901884404832	0.130018202650152	0.000136445793912923	0.00618165286977347	SexMale	~ Sex	prot-pr	253558	ENSG00000172954	NA	NA	Q6UWP7	NA	NA	NA
Q8TED9	AFAP1L1	5	0.375353791950806	0.205232183520948	0.545475400380664	-12.9644252164076	4.56440171571649	-0.00171734428943115	0.000138025394446003	0.00618165286977347	SexMale	~ Sex	prot-pr	134265	ENSG00000157510	NA	NA	Q8TED9	NA	NA	NA
Q9H9F9	ACTR5	20	0.441340597406887	0.241246212463327	0.641434982350446	11.5093604332821	4.56290586749122	0.597084901679665	0.000138541070863413	0.00618165286977347	SexMale	~ Sex	prot-pr	79913	ENSG00000101442	NA	NA	Q9H9F9	NA	NA	NA
O75475	PSIP1	9	0.275040363555568	0.150334729157023	0.399745997954113	17.1045883600835	4.56260518663445	-0.482227670936569	0.00013864495995625	0.00618165286977347	SexMale	~ Sex	prot-pr	11168	ENSG00000164985	NA	NA	O75475	NA	NA	NA
O60543	CIDEA	18	0.523557157741656	0.294944740758336	0.752169574724975	19.9903922792018	4.81168583339137	0.137663813055853	0.000140061571544567	0.00620912955453	SexMale	~ Sex	prot-pr	1149	ENSG00000176194	NA	NA	O60543	NA	NA	NA
P23141-3	CES1	16	-0.724456030700767	-1.05344003253222	-0.395472028869314	3.48822377232242	-4.55553917169571	0.0112302319985728	0.00014110896109872	0.00622001886479472	SexMale	~ Sex	prot-pr	1066	ENSG00000262243	NA	NA	P23141-3	NA	NA	NA
Q9UPQ3	AGAP1	2	0.356443362726533	0.194432180666177	0.518454544786889	NA	4.55143216087028	-0.251209604503405	0.000142561239083807	0.00622044854656738	SexMale	~ Sex	prot-pr	116987	ENSG00000157985	NA	NA	Q9UPQ3	NA	NA	NA
Q05084	ICA1	7	0.317076791064483	0.174805106575563	0.459348475553403	18.3553447723515	4.63495428370875	0.198271619651133	0.000142722330663701	0.00622044854656738	SexMale	~ Sex	prot-pr	3382	ENSG00000003147	NA	NA	Q05084	NA	NA	NA
P34947	GRK5	10	0.366202376472751	0.20948694209102	0.522917810854482	2.82996020263722	4.95399130603331	-0.354954632471061	0.000143955326621553	0.00623913644653634	SexMale	~ Sex	prot-pr	2869	ENSG00000198873	NA	NA	P34947	NA	NA	NA
Q6ZVF9	GPRIN3	4	0.306236894703047	0.166822865853257	0.445650923552838	6.86116761767204	4.54415950248228	-0.312059668852795	0.000145169758793324	0.00624955668701104	SexMale	~ Sex	prot-pr	285513	ENSG00000185477	NA	NA	Q6ZVF9	NA	NA	NA
P55263	ADK	10	-0.256560395987184	-0.373404413083067	-0.139716378891302	8.85799778935096	-4.54240308464389	0.112568026052996	0.000145806878106342	0.00624955668701104	SexMale	~ Sex	prot-pr	132	ENSG00000156110	NA	NA	P55263	NA	NA	NA
P19883	FST	5	0.438524036293367	0.238625763853095	0.638422308733638	NA	4.53823409646009	0.511082688875696	0.000147330366487458	0.00627319837731632	SexMale	~ Sex	prot-pr	10468	ENSG00000134363	NA	NA	P19883	NA	NA	NA
P40123	CAP2	6	-0.282597885858654	-0.411468032637426	-0.153727739079882	0.0604542209401891	-4.53648122514304	0.58495458418787	0.000147975677113803	0.00627319837731632	SexMale	~ Sex	prot-pr	10486	ENSG00000112186	NA	NA	P40123	NA	NA	NA
Q96HP0	DOCK6	19	0.270662557629381	0.146767959034149	0.394557156224612	3.34967704808502	4.51937460467926	-0.75446348333449	0.000154423955565699	0.00648771759128398	SexMale	~ Sex	prot-pr	57572	ENSG00000130158	NA	NA	Q96HP0	NA	NA	NA
Q53H82	LACTB2	8	-0.320792285483501	-0.467657530602997	-0.173927040364005	2.03402384889493	-4.51863657912118	0.157990891114565	0.000154708398348484	0.00648771759128398	SexMale	~ Sex	prot-pr	51110	ENSG00000147592	NA	NA	Q53H82	NA	NA	NA
Q9P266	JCAD	10	0.287015899928803	0.155401350705439	0.418630449152167	10.797618492766	4.51132991114282	-0.0520411014850923	0.000157552930922369	0.00653677113605885	SexMale	~ Sex	prot-pr	57608	ENSG00000165757	NA	NA	Q9P266	NA	NA	NA
P62495	ETF1	5	-0.412243080994439	-0.601283148761547	-0.22320301322733	NA	-4.51130347905118	-0.0298779740840195	0.000157563315602347	0.00653677113605885	SexMale	~ Sex	prot-pr	2107	ENSG00000120705	NA	NA	P62495	NA	NA	NA
Q9BVT8	TMUB1	7	0.458989892011414	0.248386908042385	0.669592875980444	6.42755478027986	4.50859405138232	0.739862234693842	0.000158631443643143	0.00654607840310374	SexMale	~ Sex	prot-pr	83590	ENSG00000164897	NA	NA	Q9BVT8	NA	NA	NA
Q92636	NSMAF	8	-0.504247798190668	-0.735739247035694	-0.272756349345643	8.92120277028545	-4.50621169046321	-0.712019231590041	0.000159576621955094	0.00654615478497102	SexMale	~ Sex	prot-pr	8439	ENSG00000035681	NA	NA	Q92636	NA	NA	NA
Q8WXF7	ATL1	14	0.314852387737296	0.170249218307977	0.459455557166614	20.6108891768317	4.5043456718246	-0.563626530482072	0.000160320882849252	0.00654615478497102	SexMale	~ Sex	prot-pr	51062	ENSG00000198513	NA	NA	Q8WXF7	NA	NA	NA
P07203	GPX1	3	-0.402357473116596	-0.587241156931251	-0.217473789301941	14.5723653075242	-4.50210913647812	0.791193074465199	0.000161217504689274	0.00654830053078212	SexMale	~ Sex	prot-pr	2876	ENSG00000233276	NA	NA	P07203	NA	NA	NA
Q8ND71	GIMAP8	7	0.297924692534951	0.160875074401944	0.434974310667958	NA	4.49708609964396	-0.270677914524557	0.000163249570262566	0.00659630294842182	SexMale	~ Sex	prot-pr	155038	ENSG00000171115	NA	NA	Q8ND71	NA	NA	NA
P36871	PGM1	1	-0.502581409219547	-0.734396777533829	-0.270766040905265	12.9853975562576	-4.48504420518966	-0.239288649195819	0.000168226138855287	0.00676216779916743	SexMale	~ Sex	prot-pr	5236	ENSG00000079739	NA	NA	P36871	NA	NA	NA
Q8NEY8-2	PPHLN1	12	0.333312501344748	0.179322842092551	0.487302160596945	10.2719057679605	4.47777819606097	-0.0318961141883378	0.000171302133958991	0.00683389364073034	SexMale	~ Sex	prot-pr	51535	ENSG00000134283	NA	NA	Q8NEY8-2	NA	NA	NA
Q15714	TSC22D1	13	0.280751556845615	0.150991312306375	0.410511801384856	18.7156155714653	4.47592757276337	-0.287183314691777	0.000172094531052426	0.00683389364073034	SexMale	~ Sex	prot-pr	8848	ENSG00000102804	NA	NA	Q15714	NA	NA	NA
O95990	FAM107A	3	0.507138334988281	0.27720011717668	0.737076552799882	13.7534271096751	4.60087588316426	-0.377019185455678	0.000173260501757165	0.00683389364073034	SexMale	~ Sex	prot-pr	11170	ENSG00000168309	NA	NA	O95990	NA	NA	NA
O43866	CD5L	1	-0.695671879118107	-1.01744380427428	-0.373899953961935	13.3170255257982	-4.4725873585969	0.42289171717939	0.000173534035476138	0.00683389364073034	SexMale	~ Sex	prot-pr	922	ENSG00000073754	NA	NA	O43866	NA	NA	NA
Q86U44	METTL3	14	0.289064617079947	0.155234147748471	0.422895086411422	18.9284812960549	4.46830146961797	0.0427967484377424	0.000175398752280557	0.00687244202117455	SexMale	~ Sex	prot-pr	56339	ENSG00000165819	NA	NA	Q86U44	NA	NA	NA
