"tissue","assay","feature_id","logFC_precawg","CI.L_precawg","CI.R_precawg","adj_p_value_precawg","randomGroupCode","Timepoint","platform","logFC_sex_diff","CI.L_sex_diff","CI.R_sex_diff","adj_p_value_sex_diff","entrez_gene","gene_symbol","ensembl_gene","uniprot","refmet_name","refmet_id","kegg_id"
"blood","transcript-rna-seq","ENSG00000245848.3",0.308974968696307,0.137964753613876,0.479985183778739,0.00418989396745844,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.313605839290955,-0.501069946531964,-0.126141732049945,0.0170671521709309,"1050","CEBPA","ENSG00000245848",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000130592.17",0.267081317455585,0.119244388770349,0.41491824614082,0.00419395711145693,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.297068328149239,-0.461524113204574,-0.132612543093904,0.00899511276952319,"4046","LSP1","ENSG00000130592",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000169710.9",-0.271676914137711,-0.422122976129236,-0.121230852146185,0.00420850315019742,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.292372612497113,0.123029192659459,0.461716032334767,0.0134471504434214,"2194","FASN","ENSG00000169710",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000131634.14",-0.346591250929932,-0.538517341457878,-0.154665160401986,0.00420850315019742,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.37304083077723,0.149896186442987,0.596185475111473,0.017159411817787,"79652","TMEM204","ENSG00000131634",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000145287.11",-0.256829230326358,-0.39914251530132,-0.114515945351395,0.00423408079734687,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.246928530137913,0.0810255295744821,0.412831530701343,0.0412258756298557,"51316","PLAC8","ENSG00000145287",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000116698.22",0.191870381381426,0.0855408684470327,0.298199894315819,0.00423541319622629,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.19364806154789,-0.311900064120449,-0.0753960589753307,0.0201314076702905,"9887","SMG7","ENSG00000116698",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000184613.11",-0.333032662216814,-0.517709628476678,-0.14835569595695,0.00427135973074718,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.523148069555891,0.310688727574558,0.735607411537224,0.00049758204557314,"4753","NELL2","ENSG00000184613",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000165312.7",0.303889651022097,0.135151277119215,0.472628024924978,0.0043273373329384,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.361393966267723,-0.54913141732947,-0.173656515205976,0.00501983841359051,"220213","OTUD1","ENSG00000165312",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000100599.16",0.191486380602051,0.085112445481488,0.297860315722613,0.0043565773946127,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.286192457931339,-0.406241834053154,-0.166143081809524,0.000765089547361118,"79890","RIN3","ENSG00000100599",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000141098.13",0.253816634770145,0.112763100338912,0.394870169201379,0.00437547290794963,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.24049944228046,-0.402317626716282,-0.0786812578446385,0.0415422945538443,"81577","GFOD2","ENSG00000141098",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000099821.14",-0.259992369247299,-0.404579316445192,-0.115405422049406,0.00440769251222155,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.276372117164558,0.116446990656148,0.436297243672969,0.0133347600366889,"5442","POLRMT","ENSG00000099821",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000153064.12",-0.333529990137673,-0.519268290474024,-0.147791689801322,0.00448086022749117,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.34282258682507,0.109812007161248,0.575833166488892,0.0442704675348228,"55024","BANK1","ENSG00000153064",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000107099.18",0.252676706099509,0.111910793214945,0.393442618984073,0.00449574719613252,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.236792598698747,-0.392314824449442,-0.0812703729480523,0.0352687942282343,"81704","DOCK8","ENSG00000107099",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000168056.18",-0.285393420904412,-0.444513483926686,-0.126273357882138,0.00453722247951026,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.371160626782955,0.195936128847741,0.546385124718169,0.00204128107948809,"4054","LTBP3","ENSG00000168056",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000110448.11",-0.260870184626603,-0.40635684723213,-0.115383522021076,0.00455251292200599,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.274261301242129,0.111708106956498,0.43681449552776,0.0159059734922312,"921","CD5","ENSG00000110448",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000197746.15",0.1756591807252,0.0776566406241431,0.273661720826256,0.00457419134197739,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.238255693749512,-0.357017775240226,-0.119493612258797,0.00346970676426404,"5660","PSAP","ENSG00000197746",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000142303.14",-0.384597018950399,-0.599612498113011,-0.169581539787787,0.00468782402396581,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.357456982809792,0.111813698553855,0.603100267065729,0.0476673797835577,"81794","ADAMTS10","ENSG00000142303",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000269858.6",0.195230145399695,0.0860749509659133,0.304385339833476,0.00468977170537154,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.199574100979721,-0.325612731640663,-0.0735354703187786,0.0263848995158915,"112398","EGLN2","ENSG00000269858",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000278311.5",0.145102870723028,0.0639068227221817,0.226298918723873,0.00472798470554881,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.141986452934565,-0.232815680355989,-0.0511572255131409,0.0290347009789444,"79893","GGNBP2","ENSG00000278311",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000167207.14",0.248044885777117,0.109204117039872,0.386885654514361,0.00475162796371021,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.278793659022438,-0.445665404850537,-0.111921913194339,0.017221061908332,"64127","NOD2","ENSG00000167207",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000165678.22",0.160448097095281,0.0705603124247141,0.250335881765848,0.00479217665198131,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.174876427600748,-0.275819542421758,-0.0739333127797374,0.0130092423464227,"27069","GHITM","ENSG00000165678",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000104419.17",0.181863313976288,0.0799204248992853,0.283806203053292,0.00481725311760238,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.216032368939214,-0.331297650903573,-0.100767086974855,0.00637650374157242,"10397","NDRG1","ENSG00000104419",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000092203.15",0.172561286147614,0.0757515249175815,0.269371047377646,0.00485720417676985,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.208391852488634,-0.314894529775425,-0.101889175201843,0.00434511472010904,"9878","TOX4","ENSG00000092203",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000081320.11",0.286886475474816,0.125561849820033,0.448211101129599,0.00498017051118217,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.332596229854284,-0.508563766722886,-0.156628692985681,0.00590790672554542,"9262","STK17B","ENSG00000081320",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000112139.17",-0.457768504861153,-0.715148484462483,-0.200388525259823,0.00498077396992763,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.566473671251356,0.241305323824775,0.891642018677937,0.0124512345977401,"266727","MDGA1","ENSG00000112139",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000130589.16",0.262524490808185,0.114903968172894,0.410145013443476,0.00498077396992763,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.380952108947648,-0.579411971449143,-0.182492246446152,0.0051803988929342,"85441","HELZ2","ENSG00000130589",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000090487.11",0.216131250636334,0.0943913364809172,0.33787116479175,0.00506731104206322,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.219078028154772,-0.355872782428119,-0.0822832738814255,0.0240988686017241,"51324","SPG21","ENSG00000090487",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000215769.8",0.296440884981315,0.129437532882152,0.463444237080479,0.00506731104206322,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.372206937319707,-0.551527974581018,-0.192885900058395,0.00252223970777648,"109286553","ARHGAP27P1-BPTFP1-KPNA2P3","ENSG00000215769",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000110108.10",-0.253578665104929,-0.396635820818468,-0.110521509391391,0.00513850624179369,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.237855858369958,0.0768461306332882,0.398865586106628,0.0430910682622489,"79073","TMEM109","ENSG00000110108",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000158552.13",0.232610042850706,0.10133608767956,0.363883998021853,0.00515663517149855,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.231620470982744,-0.374189519404438,-0.0890514225610493,0.0213760914419007,"130617","ZFAND2B","ENSG00000158552",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000121552.4",0.341093248965141,0.148370133123534,0.533816364806747,0.00522505831634818,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.41929661037519,-0.625846927213694,-0.212746293536687,0.00310065708999711,"1475","CSTA","ENSG00000121552",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000132182.12",-0.197481531881112,-0.309120812517532,-0.0858422512446924,0.00525378032557974,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.25032630406476,0.128825274786084,0.371827333343437,0.00272262337377942,"23225","NUP210","ENSG00000132182",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000188786.10",0.262191960045467,0.113961702231827,0.410422217859106,0.00525585301709771,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.315788901764316,-0.484756310506496,-0.146821493022136,0.00652338580396138,"4520","MTF1","ENSG00000188786",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000167613.16",-0.205800923121925,-0.322233306178708,-0.0893685400651414,0.00529806045274725,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.209729172250468,0.0784991178481403,0.340959226652796,0.0244172514075279,"3903","LAIR1","ENSG00000167613",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000129347.21",-0.237871692386942,-0.372453039998374,-0.103290344775509,0.00529909728267112,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.240904666098917,0.0904400077266334,0.3913693244712,0.0241234179232474,"65095","KRI1","ENSG00000129347",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000001461.17",-0.257318575804455,-0.402978345248074,-0.111658806360837,0.00532089601184046,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.28107437688867,0.112366324902133,0.449782428875206,0.0175716318049009,"57185","NIPAL3","ENSG00000001461",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000071575.12",-0.245815551136137,-0.384965875825306,-0.106665226446968,0.00532469987779263,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.292595456846496,0.133463663822062,0.45172724987093,0.0076454872039574,"28951","TRIB2","ENSG00000071575",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000109854.14",0.242014475098445,0.104954344640851,0.379074605556039,0.0053398395256461,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.225491488112854,-0.381171585739942,-0.0698113904857659,0.0489258634872652,"10553","HTATIP2","ENSG00000109854",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000101158.15",-0.225098653458057,-0.35280507929828,-0.0973922276178345,0.00543580650283959,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.217099788844177,0.0696909329919541,0.3645086446964,0.0440029788652124,"51497","NELFCD","ENSG00000101158",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000165178.9",0.354278078365262,0.153114069041289,0.555442087689234,0.00549763804751902,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.429155239242109,-0.653738458165888,-0.204572020318329,0.00539779073668865,"654817","NCF1C","ENSG00000165178",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000183323.13",0.287266219235519,0.12403821645997,0.450494222011069,0.00553646738219982,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.32753252226895,-0.503844361321011,-0.15122068321689,0.00685244260760613,"202243","CCDC125","ENSG00000183323",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000092036.19",0.284291373564129,0.122731018786086,0.445851728342171,0.00554776424092129,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.314163725510926,-0.497264125231547,-0.131063325790304,0.0140430159734131,"54930","HAUS4","ENSG00000092036",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000275342.5",-0.260312704567219,-0.408310823480239,-0.112314585654199,0.0055660161613458,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.31939303803629,0.134190279140369,0.504595796932212,0.0135133418903246,"157285","PRAG1","ENSG00000275342",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000117984.15",0.274763871138637,0.11841666002932,0.431111082247954,0.00561724515498759,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.293665312214355,-0.470710907941474,-0.116619716487235,0.0182166027518503,"1509","CTSD","ENSG00000117984",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000211898.8",-0.317906600535482,-0.498981256542853,-0.13683194452811,0.00568522669390465,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.402950979121722,0.161582596209838,0.644319362033606,0.0173056627095049,NA,"IGHD","ENSG00000211898",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000028137.19",0.169309778339672,0.0728592775382758,0.265760279141068,0.00568782931630891,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.194852853059539,-0.312455261565108,-0.0772504445539694,0.0183389182266376,"7133","TNFRSF1B","ENSG00000028137",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000117614.10",0.193428884477901,0.0831979057658192,0.303659863189982,0.0056985163380816,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.284176770215924,-0.40525164259698,-0.163101897834869,0.000863012526017009,"25949","SYF2","ENSG00000117614",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000114738.11",0.162032196752644,0.0696951422658737,0.254369251239415,0.0056985163380816,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.177732040273335,-0.28464910591042,-0.0708149746362492,0.0178780641485029,"7867","MAPKAPK3","ENSG00000114738",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000141968.8",0.178342865946135,0.0766755549318566,0.280010176960413,0.00571855154929454,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.179687514921675,-0.296493482461566,-0.0628815473817852,0.0327510529615401,"7409","VAV1","ENSG00000141968",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000172939.9",0.20216247098588,0.0867452898096439,0.317579652162116,0.00580268175367245,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.240147856930596,-0.36889952663924,-0.111396187221952,0.00665503669603621,"9943","OXSR1","ENSG00000172939",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000014216.16",0.159614641279436,0.0684338808177469,0.250795401741125,0.00584273064451685,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.226903626353323,-0.330126484922679,-0.123680767783967,0.0015086175582211,"823","CAPN1","ENSG00000014216",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000204946.10",-0.243603267189099,-0.382801503653815,-0.104405030724382,0.00585535727770381,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.320492203057954,0.149320781858001,0.491663624257908,0.00643119881576923,"100289678","ZNF783","ENSG00000204946",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000155363.19",-0.22185841435085,-0.348615709817918,-0.095101118883781,0.00585535727770381,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.264861170127846,0.0937628526024015,0.43595948765329,0.0314079665225219,"4343","MOV10","ENSG00000155363",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000012124.17",-0.269142675481003,-0.422975341305032,-0.115310009656974,0.00588238325049318,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.373378272732438,0.185017159480722,0.561739385984155,0.003833221467743,"933","CD22","ENSG00000012124",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000237943.8",-0.312064265618421,-0.490660777052643,-0.133467754184199,0.00596593219506532,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.324770019805013,0.103965902044309,0.545574137565717,0.044327910280669,"439949","PRKCQ-AS1","ENSG00000237943",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000139722.7",0.211824383672741,0.0904738202164779,0.333174947129004,0.00603122901599949,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.255408027518335,-0.393288384461697,-0.117527670574974,0.00709688910496039,"79720","VPS37B","ENSG00000139722",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000135506.16",0.208961896232262,0.089189265101366,0.328734527363158,0.00606471187062461,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.248386981468448,-0.383686157052899,-0.113087805883997,0.00775375589808993,"10956","OS9","ENSG00000135506",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000167522.17",0.123916994251031,0.0527321151460727,0.19510187335599,0.00621371167781046,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.144269365716472,-0.222555699142403,-0.065983032290541,0.00748281075758971,"29123","ANKRD11","ENSG00000167522",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000138964.17",0.171674495946286,0.0730340107771097,0.270314981115463,0.00622626706908545,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.160660696952361,-0.268817754531247,-0.0525036393734744,0.0416609766175476,"64098","PARVG","ENSG00000138964",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000149269.10",0.260888415023585,0.110758872396219,0.41101795765095,0.00632979775265219,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.298028658601089,-0.469588640330729,-0.126468676871449,0.0126963550411534,"5058","PAK1","ENSG00000149269",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000262246.6",0.18375374714063,0.0779966149784479,0.289510879302811,0.00633651567524149,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.195854994530494,-0.314025526821698,-0.0776844622392902,0.0183059386804799,"79585","CORO7","ENSG00000262246",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000011600.12",0.271186091869389,0.114909826492152,0.427462357246625,0.00642078391193124,"ADUResist","post_3.5_4_hr","transcript-rna-seq",-0.334767179031845,-0.507954716017307,-0.161579642046382,0.00488872999540437,"7305","TYROBP","ENSG00000011600",NA,NA,NA,NA
"blood","transcript-rna-seq","ENSG00000277734.8",-0.292074945364911,-0.460428304875333,-0.123721585854489,0.00643545010123185,"ADUResist","post_3.5_4_hr","transcript-rna-seq",0.402429444393362,0.213875324548033,0.590983564238691,0.0019222591045555,NA,"TRAC","ENSG00000277734",NA,NA,NA,NA
