tissue	assay	contrast_type	contrast	contrast_short	collection	database	set_id	set	set_short	set_size	set_size_DB	size_ratio	direction	t	df	z.std	p_value	adj_p_value
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07234	GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_SIGNALING	GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_SIGNALING	8	9	0.889	Up	1.03265608189849	20047	1.03262947190779	0.301777330516031	0.708239212559214
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01633	GOBP_ENDOTHELIAL_CELL_MATRIX_ADHESION	GOBP_ENDOTHELIAL_CELL_MATRIX_ADHESION	6	8	0.75	Up	1.03198690758722	20047	1.03196033261952	0.302090700486913	0.708756154966485
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03446	GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	12	13	0.923	Down	-1.03154527857945	20047	-1.03151872670663	0.302297631052264	0.708864588488448
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02770	GOBP_MESONEPHRIC_TUBULE_FORMATION	GOBP_MESONEPHRIC_TUBULE_FORMATION	7	10	0.7	Down	-1.03083064540027	20047	-1.03080413086713	0.302632680734508	0.709063281191577
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	00532	GOBP_APOPTOTIC_DNA_FRAGMENTATION	GOBP_APOPTOTIC_DNA_FRAGMENTATION	18	20	0.9	Down	-1.03041178763469	20047	-1.03038529496861	0.302829173400919	0.709288699923145
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06526	GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	16	18	0.889	Up	1.03026975662113	20047	1.03024327136692	0.302895821607566	0.709288699923145
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02572	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	57	71	0.803	Down	-1.03005285854312	20047	-1.03002638460469	0.302997620085234	0.709297683326402
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03851	GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	20	23	0.87	Up	1.02990593295858	20047	1.02987946668333	0.303066590745842	0.709297683326402
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07192	GOBP_RNA_CAPPING	GOBP_RNA_CAPPING	37	37	1	Down	-1.0290765258115	20047	-1.02905010276441	0.303456131628547	0.709907341092753
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06930	GOBP_RESPONSE_TO_COLD	GOBP_RESPONSE_TO_COLD	38	44	0.864	Down	-1.02756734820214	20047	-1.02754100367656	0.304165788023132	0.710780369666253
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04665	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	101	141	0.716	Down	-1.02749049932129	20047	-1.02746415878942	0.304201953927532	0.710780369666253
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04794	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	21	21	1	Down	-1.02704439852962	20047	-1.02701808117191	0.304411950131811	0.710953444594921
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07893	GOBP_VISUAL_BEHAVIOR	GOBP_VISUAL_BEHAVIOR	45	56	0.804	Up	1.02697771333274	20047	1.02695139943789	0.30444334959766	0.710953444594921
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07031	GOBP_RESPONSE_TO_METAL_ION	GOBP_RESPONSE_TO_METAL_ION	281	359	0.783	Down	-1.02658970919107	20047	-1.02656341543794	0.304626088315707	0.711004846276412
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01374	GOBP_DERMATAN_SULFATE_BIOSYNTHETIC_PROCESS	GOBP_DERMATAN_SULFATE_BIOSYNTHETIC_PROCESS	5	5	1	Up	1.0263544376683	20047	1.02632815612273	0.304736929848261	0.711052836312608
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06883	GOBP_RESOLUTION_OF_RECOMBINATION_INTERMEDIATES	GOBP_RESOLUTION_OF_RECOMBINATION_INTERMEDIATES	6	6	1	Up	1.0259493319847	20047	1.02592307144895	0.304927846676011	0.711303003308466
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02285	GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	79	107	0.738	Down	-1.02478621595855	20047	-1.02476001567499	0.305476437097328	0.711651523803632
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06790	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	39	50	0.78	Down	-1.02455548760022	20047	-1.0245292992566	0.305585339232968	0.711651523803632
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05248	GOBP_PROPIONATE_METABOLIC_PROCESS	GOBP_PROPIONATE_METABOLIC_PROCESS	5	5	1	Down	-1.02454715098731	20047	-1.02452096307502	0.305589274536607	0.711651523803632
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04092	GOBP_OUTFLOW_TRACT_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_MORPHOGENESIS	71	82	0.866	Up	1.02439001386764	20047	1.02436383408459	0.305663457505679	0.711651523803632
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03077	GOBP_NCRNA_CATABOLIC_PROCESS	GOBP_NCRNA_CATABOLIC_PROCESS	52	55	0.945	Down	-1.02379644903625	20047	-1.02377029994327	0.305943781682265	0.711719205238403
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05322	GOBP_PROTEIN_K27_LINKED_UBIQUITINATION	GOBP_PROTEIN_K27_LINKED_UBIQUITINATION	7	7	1	Down	-1.02360007994647	20047	-1.02357394100075	0.30603655885871	0.711740196272939
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	00975	GOBP_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	13	14	0.929	Down	-1.02286264027122	20047	-1.02283653940589	0.306385138529703	0.712086866611186
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04408	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	494	604	0.818	Down	-1.02276409632222	20047	-1.02273800054242	0.306431739099617	0.712086866611186
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06446	GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	7	10	0.7	Down	-1.02275296073085	20047	-1.02272686552568	0.306437005318558	0.712086866611186
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01723	GOBP_ESTABLISHMENT_OF_MITOTIC_SISTER_CHROMATID_COHESION	GOBP_ESTABLISHMENT_OF_MITOTIC_SISTER_CHROMATID_COHESION	7	7	1	Down	-1.02200661652037	20047	-1.02198055980678	0.306790101475326	0.712366821083115
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	00360	GOBP_ADAPTIVE_THERMOGENESIS	GOBP_ADAPTIVE_THERMOGENESIS	153	168	0.911	Down	-1.02195992541856	20047	-1.02193387111157	0.306812200035037	0.712366821083115
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01121	GOBP_CEREBRAL_CORTEX_DEVELOPMENT	GOBP_CEREBRAL_CORTEX_DEVELOPMENT	107	127	0.843	Up	1.02178966856449	20047	1.02176362303167	0.306892790301869	0.712366821083115
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04151	GOBP_PEPTIDYL_LYSINE_MONOMETHYLATION	GOBP_PEPTIDYL_LYSINE_MONOMETHYLATION	9	9	1	Up	1.0214767214891	20047	1.02145069207819	0.307040958873879	0.712397096472232
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02401	GOBP_KERATINOCYTE_APOPTOTIC_PROCESS	GOBP_KERATINOCYTE_APOPTOTIC_PROCESS	6	7	0.857	Up	1.0208425249323	20047	1.02081652816997	0.307341372168272	0.7128239576108
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	00668	GOBP_BONE_CELL_DEVELOPMENT	GOBP_BONE_CELL_DEVELOPMENT	17	18	0.944	Up	1.02039506627488	20047	1.02036909252934	0.307553446431798	0.713121197210755
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02842	GOBP_MIRNA_METABOLIC_PROCESS	GOBP_MIRNA_METABOLIC_PROCESS	97	104	0.933	Up	1.02007450185096	20047	1.0200485445855	0.307705438370828	0.713279000347871
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06801	GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	12	12	1	Down	-1.01807563469731	20047	-1.01804978001599	0.308654299647594	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	00780	GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	30	37	0.811	Up	1.01763126202807	20047	1.01760543011109	0.308865505752453	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03428	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	115	152	0.757	Down	-1.01696423701058	20047	-1.01693843923576	0.309182715722004	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04481	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	27	29	0.931	Up	1.01689997768547	20047	1.01687418319802	0.309213286210532	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01816	GOBP_FAT_CELL_DIFFERENTIATION	GOBP_FAT_CELL_DIFFERENTIATION	212	249	0.851	Down	-1.01672234222993	20047	-1.01669655682831	0.309297804225008	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03405	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN...(03405)	13	15	0.867	Down	-1.01659554465073	20047	-1.01656976573317	0.309358143183141	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06086	GOBP_REGULATION_OF_HORMONE_SECRETION	GOBP_REGULATION_OF_HORMONE_SECRETION	189	254	0.744	Down	-1.0165217186185	20047	-1.01649594347563	0.309393278240037	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01483	GOBP_DNA_PROTECTION	GOBP_DNA_PROTECTION	6	7	0.857	Down	-1.01632865413489	20047	-1.01630288886135	0.309485173356218	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01366	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	12	14	0.857	Up	1.01580654418626	20047	1.01578080558844	0.309733778341393	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01577	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	112	128	0.875	Up	1.01580019264671	20047	1.01577445437328	0.30973680346729	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03713	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	146	167	0.874	Up	1.01567985659981	20047	1.01565412447162	0.309794121084936	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05065	GOBP_POSITIVE_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	GOBP_POSITIVE_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	15	16	0.938	Down	-1.01567323079367	20047	-1.01564749900381	0.30979727724571	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01745	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	51	59	0.864	Up	1.01561354988416	20047	1.0155878211416	0.309825706826095	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03311	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF...(03311)	109	133	0.82	Down	-1.01554350217672	20047	-1.01551777701045	0.309859076929514	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04992	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	6	7	0.857	Down	-1.01544042699019	20047	-1.01541470708574	0.309908185346304	0.714293398175452
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01395	GOBP_DETECTION_OF_OTHER_ORGANISM	GOBP_DETECTION_OF_OTHER_ORGANISM	14	19	0.737	Down	-1.01504431198835	20047	-1.01501861229743	0.310096955425354	0.714534687419917
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02444	GOBP_LEPTIN_MEDIATED_SIGNALING_PATHWAY	GOBP_LEPTIN_MEDIATED_SIGNALING_PATHWAY	9	10	0.9	Down	-1.0137022623085	20047	-1.0136766310131	0.310737078506447	0.714785074447907
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02162	GOBP_HISTONE_H4_K16_ACETYLATION	GOBP_HISTONE_H4_K16_ACETYLATION	8	8	1	Up	1.01341975795874	20047	1.01339414104334	0.310871936820637	0.714785074447907
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	00484	GOBP_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_ANIMAL_ORGAN_MORPHOGENESIS	818	1042	0.785	Up	1.0133441079232	20047	1.0133184948575	0.31090805622198	0.714785074447907
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02819	GOBP_MICROTUBULE_DEPOLYMERIZATION	GOBP_MICROTUBULE_DEPOLYMERIZATION	40	46	0.87	Up	1.01255517427689	20047	1.01252960133281	0.311284900650736	0.715035432133526
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07835	GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT	GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT	14	16	0.875	Up	1.01249610340423	20047	1.01247053346233	0.31131312874081	0.715035432133526
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02750	GOBP_MESENCHYMAL_CELL_MIGRATION	GOBP_MESENCHYMAL_CELL_MIGRATION	50	62	0.806	Up	1.01247341717635	20047	1.01244784838737	0.311323970215821	0.715035432133526
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01984	GOBP_GLUTAMATE_CATABOLIC_PROCESS	GOBP_GLUTAMATE_CATABOLIC_PROCESS	6	8	0.75	Down	-1.0121762446854	20047	-1.01215069099521	0.311466008365343	0.715081034457285
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03180	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	183	209	0.876	Down	-1.01162543202044	20047	-1.01159990629835	0.311729390726388	0.715112363064705
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02228	GOBP_IMPORT_INTO_CELL	GOBP_IMPORT_INTO_CELL	778	936	0.831	Down	-1.01111238305112	20047	-1.01108688335898	0.311974847652166	0.715177301145969
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01109	GOBP_CERAMIDE_TRANSPORT	GOBP_CERAMIDE_TRANSPORT	15	17	0.882	Down	-1.01059872457542	20047	-1.01057325092421	0.312220723773545	0.715380204848543
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05804	GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	23	23	1	Up	1.01057575293968	20047	1.0105502804526	0.31223172273279	0.715380204848543
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06258	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	28	30	0.933	Up	1.00970942681698	20047	1.00968399820331	0.312646711357218	0.715985264878627
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07569	GOBP_TERMINAL_BUTTON_ORGANIZATION	GOBP_TERMINAL_BUTTON_ORGANIZATION	5	6	0.833	Down	-1.00923135121785	20047	-1.00920594679112	0.312875875231279	0.715985264878627
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03130	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	57	66	0.864	Up	1.00921166963062	20047	1.00918626619926	0.312885311901828	0.715985264878627
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01780	GOBP_EXTRACELLULAR_TRANSPORT	GOBP_EXTRACELLULAR_TRANSPORT	38	46	0.826	Up	1.00910917717389	20047	1.00908377892545	0.31293445667681	0.715985264878627
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	00535	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	5	5	1	Down	-1.00910455840612	20047	-1.00907916039123	0.312936671479518	0.715985264878627
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06993	GOBP_RESPONSE_TO_INTERFERON_BETA	GOBP_RESPONSE_TO_INTERFERON_BETA	28	34	0.824	Down	-1.00896973911081	20047	-1.00894434791233	0.313001324902812	0.715985264878627
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07656	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	11	13	0.846	Down	-1.0082840856775	20047	-1.00825872912413	0.313330270338118	0.7164426577968
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03163	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT...(03163)	116	140	0.829	Up	1.00802974525231	20047	1.00800440154139	0.313452349188772	0.7164426577968
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01930	GOBP_GENERATION_OF_NEURONS	GOBP_GENERATION_OF_NEURONS	1195	1485	0.805	Up	1.00802588728054	20047	1.00800054376438	0.313454201187162	0.7164426577968
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06423	GOBP_REGULATION_OF_P38MAPK_CASCADE	GOBP_REGULATION_OF_P38MAPK_CASCADE	42	47	0.894	Up	1.00709758352481	20047	1.00707228683998	0.313900037728893	0.717075946403261
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03534	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	122	140	0.871	Up	1.0068375275955	20047	1.00681224401839	0.314025009589937	0.717168645927246
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03590	GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	7	8	0.875	Up	1.00653096776393	20047	1.00650569963197	0.31417237128371	0.717312415682151
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04861	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	19	23	0.826	Up	1.0062922943207	20047	1.00626703820872	0.314287131834895	0.717381693884754
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04724	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO...(04724)	23	26	0.885	Up	1.00576060051113	20047	1.00573537116069	0.314542883490777	0.717716318179665
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04391	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION...(04391)	69	84	0.821	Down	-1.00552470811629	20047	-1.00549949063212	0.314656394619289	0.717716318179665
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05352	GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE	11	12	0.917	Up	1.00546090125553	20047	1.00543568698037	0.314687103028646	0.717716318179665
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07560	GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION	GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION	14	14	1	Up	1.00512113788807	20047	1.00509594069529	0.314850654555209	0.717847345470806
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06090	GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	6	7	0.857	Up	1.00499061773164	20047	1.00496542709875	0.314913497754197	0.717847345470806
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	04023	GOBP_OLIGODENDROCYTE_DEVELOPMENT	GOBP_OLIGODENDROCYTE_DEVELOPMENT	37	48	0.771	Down	-1.00463285028603	20047	-1.00460767762782	0.315085798863041	0.717870732732714
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07521	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	84	111	0.757	Down	-1.00461850665415	20047	-1.00459333471639	0.315092708059899	0.717870732732714
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06132	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING...(06132)	7	8	0.875	Up	1.00368213026391	20047	1.00365700532432	0.315543967440873	0.718706147229305
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	02832	GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION	GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION	15	17	0.882	Up	1.00301679110131	20047	1.00299169951612	0.315864866163116	0.719219364837747
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	03183	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPIRATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPIRATION	8	10	0.8	Down	-1.00233802288463	20047	-1.00231296529281	0.31619246258341	0.719219364837747
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05515	GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	6	7	0.857	Up	1.00215847385753	20047	1.00213342525192	0.316279156284801	0.719224048731132
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06673	GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	62	82	0.756	Down	-1.00148024459566	20047	-1.0014552299128	0.316606774210026	0.719544202606028
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01957	GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT	GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT	9	11	0.818	Up	1.00114757768746	20047	1.00112257963087	0.316767549977508	0.719564458623059
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	07830	GOBP_VASCULATURE_DEVELOPMENT	GOBP_VASCULATURE_DEVELOPMENT	654	832	0.786	Up	1.00065565815543	20047	1.00063068466918	0.317005389657256	0.719612407707833
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05764	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO...(05764)	127	164	0.774	Up	1.00053335837852	20047	1.00050839099807	0.317064538926719	0.719612407707833
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05376	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	878	956	0.918	Down	-1.00043405775174	20047	-1.00040909532804	0.317112570173041	0.719612407707833
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01300	GOBP_CYTOKINETIC_PROCESS	GOBP_CYTOKINETIC_PROCESS	42	43	0.977	Up	0.999654506253389	20047	0.999629582716608	0.317489801340339	0.719612407707833
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	05502	GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION	GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION	10	14	0.714	Up	0.999602421974661	20047	0.999577501034416	0.31751501581761	0.719612407707833
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	01777	GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	12	13	0.923	Up	0.999351371145488	20047	0.999326462717934	0.317636570241787	0.719612407707833
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06545	GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	19	19	1	Down	-0.998729588242406	20047	-0.998704710785012	0.317937757974652	0.719612407707833
adipose	transcript-rna-seq	NA	NA	NA	C5	GOBP	06693	GOBP_REGULATION_OF_SYNAPSE_PRUNING	GOBP_REGULATION_OF_SYNAPSE_PRUNING	5	6	0.833	Up	0.998695985478894	20047	0.998671109694386	0.317954040270967	0.719612407707833
